filename,gmean_bins0,gmean_bins1,gmean_bins2,gmean_bins3,gmean_bins4,gmean_bins5,gmean_bins6,gmean_bins7,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,gskew_bins0,gskew_bins1,gskew_bins2,gskew_bins3,gskew_bins4,gskew_bins5,gskew_bins6,gskew_bins7,gkurto_bins0,gkurto_bins1,gkurto_bins2,gkurto_bins3,gkurto_bins4,gkurto_bins5,gkurto_bins6,gkurto_bins7,class
transformed_image_covid_670.png,0.924384397,67.51252446,142,181.7916845,64.20244588,89.88235294,177.0778234,246.5597264,9.304089483,36.3305209,5.48507309,24.47810739,40.38681181,31.51009354,30.43841499,13.36280963,14.32206757,42.16328176,7.261497854,32.00537426,42.84233945,20.22529555,31.96057307,14.80529076,21.66098692,44.69933769,7.863163031,34.20963893,46.12996612,21.79773048,34.28248703,20.92021412,0
transformed_image_covid_671.png,1.468530445,75.93802011,149.1578947,175.8009028,73.04694089,25.5,175.2095279,241.6296247,7.331491002,38.70887945,6.431429572,29.07755902,38.80066699,18.12791464,28.95491159,10.81392277,22.11868031,45.78397677,7.338162771,25.88910021,44.27413882,5.952753945,27.44257574,18.71920766,32.07957042,48.92453091,8.109558193,27.4583667,47.31991973,6.306723114,29.62391153,22.69010745,0
transformed_image_covid_672.png,0.881174492,59.44607405,142.5,156.3020481,76.33217993,70.33333333,170.5332205,241.6227364,11.25559174,41.76433871,6.33689754,23.79981597,40.21547329,5.303300859,24.7801413,15.47585063,13.33532944,45.06310551,4.365352893,30.69103731,35.97569346,40.05187326,29.21399212,16.01788678,21.3144694,47.60933498,4.624930284,35.51854692,38.76386524,42.97908722,30.77249542,19.55082858,0
transformed_image_covid_673.png,10.46236559,87.32921681,0,177.8896029,101.4255594,90,183.2948344,242.494828,5.867297655,41.62006432,3.889087297,24.8884264,32.54078841,35.77648389,27.13606265,13.60150628,18.87579674,35.03424781,0,28.37240253,51.58412739,7.143304734,37.99297121,15.86465518,26.23313768,37.89421099,0,30.02229089,60.13745312,7.568067737,41.92927096,18.0523449,0
transformed_image_covid_674.png,8.024067957,88.98236103,138.5,178.953677,79.88657071,122.625,190.7124657,243.7842626,13.06573032,31.43647552,0,26.17447078,40.18890733,6.363961031,33.112578,13.81742676,23.64449768,34.56468093,0.396850263,27.4637913,54.65507655,5.717945171,36.78888136,16.54513189,32.20610572,37.10433976,0.420448208,29.15280025,60.19028779,6.767945301,39.07923634,20.50958333,0
transformed_image_covid_675.png,12.62660443,94.25957728,148.5,174.7296345,65.4266118,0,192.2855685,239.7032473,15.64055856,31.31394286,0.353553391,25.25213245,47.28973785,4.230438027,33.68144949,13.36520537,33.93570321,34.56168763,5.632454323,21.36860854,47.78050393,0,30.54846758,18.63884655,40.86220675,37.47374433,6.337758777,22.82450151,51.5290959,0,32.53645111,20.89567064,0
transformed_image_covid_676.png,27.83612975,100.183349,151,177.3947635,87.01182206,138,192.2829003,241.3995404,25.36794961,30.80134541,4.693250291,19.456847,42.61086878,0,27.93533411,16.4344931,31.92894097,27.27185398,5.711675395,21.81127618,47.22150579,0,30.36219922,18.05787289,36.33701901,29.79198427,5.924913973,23.35365605,50.84479454,0,32.56438033,21.22070992,0
transformed_image_covid_677.png,9.667259109,51.85662498,149.2972973,189.3339752,91.57693511,113,176.1953932,244.1441084,27.6775996,24.3044452,5.322906474,19.76776252,42.5042971,0,27.44262279,15.16658556,31.36405734,49.42934836,6.07512604,25.52267965,18.33712526,16.66771105,25.59063401,17.37154124,41.68685953,55.62221193,6.753303117,27.79462926,21.14462942,17.65882472,27.41420749,21.64705103,0
transformed_image_covid_678.png,2.031959092,63.08528605,146.2727273,174.5933419,67.76438317,0,182.2553532,242.4853436,20.7060825,42.13761541,5.297311334,22.69433902,15.17757351,14.8492424,23.2648678,13.86297283,21.44549249,47.33650037,6.620933001,24.05235053,40.97804101,0,26.55702045,14.77975331,30.89399624,50.39582134,7.487962121,25.76005106,44.53222978,0,28.48193226,16.32888921,0
transformed_image_covid_679.png,3.377470687,78.16935622,157.5,176.8116754,69.01758274,108.0833333,188.6557715,244.4061943,11.24321029,43.40500198,5.588358063,21.82278795,36.22316382,0,24.02830781,13.36582027,17.14748726,35.41354854,9.999115964,27.54351011,46.86447412,33.60721654,36.88641602,15.13096356,25.81537932,37.70863924,10.93135727,29.53877074,50.68367392,40.94770771,39.79628523,19.0783113,0
transformed_image_covid_680.png,7.836073008,92.83626566,144,175.0612824,73.27968442,110.0666667,190.6301986,240.4903913,9.486030566,32.37119278,8.894778431,24.91636687,42.01915031,23.95702031,33.14932069,12.66677513,20.9324923,29.82929862,0.793700526,22.93964953,51.60369972,20.60458729,35.15883489,19.21844888,28.30444522,32.17414348,0.840896415,24.39138676,55.1240231,22.44497517,38.31575311,22.0659511,0
transformed_image_covid_681.png,3.820451315,82.27421372,140,185.1020283,53.0768096,0,195.2792476,247.3491931,14.70884878,26.85957277,0.707106781,21.00318739,46.79199418,18.18963404,31.21907909,16.10411542,9.699793925,36.41775444,0,31.73348993,42.23802926,0,39.25770988,10.76270005,11.68430704,39.73091014,0,34.27954449,44.59573368,0,41.93222988,13.60386657,0
transformed_image_covid_682.png,20.70902111,106.4339233,0,172.0588905,60.95642796,132.25,206.4322978,235.1957476,7.855767639,32.05716867,0,28.48447717,39.31254275,0,35.84959727,9.109317864,29.99954,28.01850041,0,17.47001242,46.96933902,8.364886626,32.505751,20.18118039,35.00159593,30.88232091,0,18.64007778,50.62667424,9.242865425,34.88499799,21.50831566,0
transformed_image_covid_683.png,19.45736598,86.55291939,163,172.5784362,101.4132692,0,169.4187792,237.6639533,25.0240802,24.57602584,0,15.94177975,41.65636304,7.118174118,29.42609864,18.69593597,24.79459058,34.54473657,0,20.70802667,26.62848849,0,18.00279264,20.48123971,28.47688461,39.74969831,0,21.99648336,28.75046786,0,19.10750409,21.94866419,0
transformed_image_covid_684.png,5.642850347,90.80352113,143.5,178.8148423,81.78016284,102.25,193.4757061,245.2280488,21.29571645,29.51924237,0,18.9726794,23.91396238,0,16.49909155,18.91354421,13.89293406,33.6716472,3.171660327,28.63107449,60.8669177,27.24726316,36.51981138,15.00191964,19.20746623,36.7512991,3.356550574,30.2410046,68.05999506,29.52917495,39.63501213,18.59881841,0
