filename,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,rkurto_bins0,rkurto_bins1,rkurto_bins2,rkurto_bins3,rkurto_bins4,rkurto_bins5,rkurto_bins6,rkurto_bins7,class
transformed_image_normal_118.png,86.7158984,10.30754198,0,65.54845764,181.0260847,0,221.3493598,206.4541508,21.79049538,16.21662282,0,39.9589717,18.51812203,0,10.19973259,35.65137098,23.93368497,19.16529432,0,43.54938848,21.27310849,0,11.57506876,39.92716868,25.68754084,22.19467867,0,46.22469466,23.7092039,0,12.75667023,43.53361625,1
transformed_image_normal_119.png,104.0584597,12.87884824,139,92.54536828,188.2452819,0,214.0985339,214.3203788,25.5339769,19.73971136,1.414213562,36.14005279,20.66414467,0,7.121438271,29.89706215,27.66038901,23.3473008,1.587401052,39.67320213,23.44431457,0,8.486753319,33.40723908,29.32023078,26.97621581,1.681792831,42.33852011,25.67726493,0,9.771142329,36.43314365,1
transformed_image_normal_120.png,70.22861699,6.814914711,98,54.80044387,177.8534651,0,212.3758973,208.8660277,22.32048046,10.9469244,0,34.71397544,19.94774278,0,10.01031602,35.68875794,24.91473779,13.51314021,0,38.13755254,23.4300509,0,13.88528241,40.17549068,26.98406921,16.14510132,0,40.70564587,26.37517984,0,18.30625554,44.2525805,1
transformed_image_normal_121.png,84.0900913,7.210517585,0,63.32013646,182.2388789,129,222.1818599,203.8346276,23.91817278,12.01044755,0,37.46837328,23.03043958,0,8.931096899,38.13450146,26.40929348,14.78591386,0,41.39273598,25.50652085,0,11.08454092,42.88612724,28.31620234,17.53567443,0,44.34038831,27.36661789,0,14.11652635,46.80810478,1
transformed_image_normal_122.png,71.60632302,3.308453368,0,56.29106758,184.0840984,0,226.8079063,198.4136564,26.01079806,7.111130472,0,35.19043801,27.62019943,0,8.117286249,40.22695099,29.02749383,9.694594225,0,38.51365839,30.52348464,0,10.75577729,44.31634991,31.36856373,13.84936145,0,40.92097228,32.77141592,0,13.5576771,47.67955766,1
transformed_image_normal_123.png,85.11891258,2.784294081,0,72.27520093,187.0684809,0,217.6229385,208.6499174,28.17580635,7.791738614,0,33.32921721,21.14769536,0,9.097170554,34.8536775,31.39027132,11.28868289,0,36.5604231,23.29702694,0,11.28874195,38.78409728,34.18787529,14.80004888,0,38.97965305,25.36401245,0,13.96130469,42.07430211,1
transformed_image_normal_124.png,90.49598518,6.185101776,119.5,74.09730471,183.6011082,0,220.660734,210.2856625,24.94284106,12.74463471,1.767766953,34.14048607,22.06049172,0,8.715882867,35.10573617,27.42703704,16.0969335,1.984251315,37.48677971,23.55941919,0,10.56169399,38.59001289,29.33355593,19.42342445,2.102241038,40.00096394,24.98505155,0,12.81557696,41.52811856,1
transformed_image_normal_125.png,79.3120883,0.931304652,0,62.89140089,176.958225,0,221.8364428,201.068071,27.70161242,3.590238393,0,34.97096545,21.56469711,0,9.199782217,38.79764288,30.87986967,5.889147198,0,38.05928437,23.99240031,0,10.72755563,42.56617543,33.28021919,7.998478711,0,40.37972042,26.0279281,0,12.38552486,45.65195947,1
transformed_image_normal_126.png,88.58118536,6.96397675,0,90.92955427,208.1289609,0,233.3980909,210.6501127,26.24732601,13.6427678,0,27.45834425,28.67468881,0,6.256647267,34.872552,28.84688195,17.43977352,0,30.1572644,30.53362069,0,8.854986105,38.61054832,30.97659548,20.90385782,0,32.21577778,32.49932013,0,12.35238941,41.69912564,1
transformed_image_normal_127.png,110.5383129,11.0162465,0,85.51219282,193.655297,0,215.7867627,215.175,28.11054927,18.87380508,0,36.80937109,18.23527049,0,6.855424063,29.31241678,30.25392144,22.42825098,0,40.23589134,21.86665985,0,8.430935582,33.30273551,31.93763069,25.95207229,0,42.7920112,24.87418474,0,10.33392246,36.70114769,1
transformed_image_normal_128.png,81.97086466,2.391755392,127,66.04935745,173.4526816,0,214.3804758,202.4650715,26.62137711,6.677040717,0,35.05580005,20.89666794,0,10.11922656,36.77155358,29.63962194,9.646111452,0,38.37586435,22.57974267,0,12.64429158,40.71771081,32.06310658,12.39572368,0,40.88417956,24.03697071,0,16.32375806,43.97681243,1
transformed_image_normal_129.png,93.98932781,5.00486476,122,69.32944954,170.4333566,0,208.2300418,209.1650038,24.95709587,11.83509195,2.828427125,37.85465135,18.46888879,0,9.532132722,33.16284066,27.3104588,15.87405935,3.174802104,41.45580659,19.75789322,0,11.2450901,37.10263126,29.20375586,19.41324776,3.363585661,44.14857445,20.88353138,0,13.06720276,40.45392748,1
transformed_image_normal_130.png,82.37986577,3.943641213,111,59.17975909,178.9091513,0,223.2142245,207.622728,23.66648373,9.527878047,0,38.19179719,22.29704987,0,11.37133465,39.01933236,26.31396246,12.38614041,0,41.4955795,25.202946,0,13.11412298,43.0782662,28.29718819,15.26904702,0,43.9126658,27.71824893,0,15.01020331,46.51751549,1
