filename,Bins0,Bins1,Bins2,Bins3,Bins4,Bins5,Bins6,Bins7,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,rskew_bins0,rskew_bins1,rskew_bins2,rskew_bins3,rskew_bins4,rskew_bins5,rskew_bins6,rskew_bins7,rkurto_bins0,rkurto_bins1,rkurto_bins2,rkurto_bins3,rkurto_bins4,rkurto_bins5,rkurto_bins6,rkurto_bins7,gmean_bins0,gmean_bins1,gmean_bins2,gmean_bins3,gmean_bins4,gmean_bins5,gmean_bins6,gmean_bins7,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,gskew_bins0,gskew_bins1,gskew_bins2,gskew_bins3,gskew_bins4,gskew_bins5,gskew_bins6,gskew_bins7,gkurto_bins0,gkurto_bins1,gkurto_bins2,gkurto_bins3,gkurto_bins4,gkurto_bins5,gkurto_bins6,gkurto_bins7,bmean_bins0,bmean_bins1,bmean_bins2,bmean_bins3,bmean_bins4,bmean_bins5,bmean_bins6,bmean_bins7,bstd_bins0,bstd_bins1,bstd_bins2,bstd_bins3,bstd_bins4,bstd_bins5,bstd_bins6,bstd_bins7,bskew_bins0,bskew_bins1,bskew_bins2,bskew_bins3,bskew_bins4,bskew_bins5,bskew_bins6,bskew_bins7,bkurto_bins0,bkurto_bins1,bkurto_bins2,bkurto_bins3,bkurto_bins4,bkurto_bins5,bkurto_bins6,bkurto_bins7,class
transformed_image_covid_887.png,8887,13790,1,11778,7198,0,5874,18008,35.64161134,1.37106599,90,52.930973,163.8449569,0,214.6372148,182.6113394,24.25791629,15.96392995,12.22322001,35.68819611,16.94099271,0,12.56322196,34.25669831,37.02585417,8.683759891,0,29.72639691,32.16250015,0,19.45365856,47.76354401,38.62026484,12.80470914,0,31.85389404,35.29973656,0,23.68006206,52.10121746,14.00450096,96.48629442,152,170.1417049,64.03667685,0,192.2899217,236.5605287,10.36611477,40.20755059,9.129111229,20.54342907,39.48133646,0,25.46868425,14.75915683,28.26212765,32.82792452,0,18.55541967,49.42709555,0,32.7385207,21.99450796,35.2428408,35.73343752,0,19.91583163,52.19718664,0,34.93106655,24.47232399,115.9720941,181.8028281,151,201.6704873,13.88343984,0,82.9742935,201.3864949,19.67001414,20.52522738,11.95522374,6.327494484,21.02213469,0,36.81388255,23.58885021,30.91079141,14.90475623,0,5.94637723,21.44286396,0,48.97941101,20.17641812,33.0968629,15.96549132,0,7.820016453,25.2535509,0,52.08415721,22.90390151,0
transformed_image_covid_888.png,10331,10626,11,14514,9121,3,8320,12610,76.49153035,18.8351214,82.63636364,55.3285104,173.6366626,126.6666667,234.5286058,192.3041237,34.85976006,5.040037965,0,26.9573223,28.2150513,0,15.73124463,42.21286702,23.6961045,17.29121042,19.68880625,36.77540512,34.68466476,3.807783597,13.16472134,45.54603179,26.74219113,19.00329053,20.40703371,39.10346005,38.12586012,3.949942649,18.29696399,48.67272262,3.507017714,82.95125165,140.4545455,179.0194984,52.01403355,90,189.0733173,245.2860428,21.30911568,29.25975911,0,16.83994603,45.49070523,0,29.87227369,19.04267517,15.39363932,35.85687352,7.316883738,28.36221732,47.23673964,54.0824833,36.13871374,13.19691621,22.74561464,38.37173465,8.102708964,30.21936825,50.38467811,59.26718989,38.74795078,15.76261723,111.2987126,190.5431959,140.1818182,229.0667631,54.59796075,168,66.4328125,210.6750198,28.18487735,13.56645264,0,4.264191515,18.43272139,0,44.93777728,16.86550516,26.64969661,20.71147324,11.26366259,10.64342172,28.73635613,6.580844365,52.22578116,24.65028738,27.91389486,22.23692497,12.07513089,14.05043953,30.89704246,6.82178304,56.59622033,27.7006264,0
transformed_image_covid_889.png,10319,9873,0,14566,10209,0,10049,10520,84.3059405,28.76339512,0,57.09426061,179.7387599,0,238.8542143,201.2421103,20.50212,15.55841149,18.65199925,33.68745856,30.3808808,3.548604316,9.920508465,41.5256437,21.33021068,20.88653963,0,39.76695446,30.60760355,0,11.57572997,45.501888,24.30402473,22.57184455,0,42.23652428,33.82393687,0,13.54240962,49.36309448,0.988952418,71.6323306,0,182.5430454,56.20736605,0,188.1543437,248.491635,9.416153955,32.66102191,6.341471843,25.84554559,43.01404701,45.04812242,32.76034751,11.37889112,9.16430717,38.14231896,0,31.24765088,44.6130883,0,36.3424132,9.801983059,15.45154001,40.52419274,0,33.58964858,47.81730461,0,38.64177052,11.19998818,107.8254676,185.9586752,0,233.4551696,55.49906945,0,63.46959897,208.4273764,24.91815122,18.73414996,10.26490378,7.965160422,26.44484398,6.137317547,46.82663833,21.20377607,22.55716884,22.6821625,0,11.20742061,28.88067576,0,48.75121676,28.61685408,23.87530487,24.25985516,0,13.89454796,30.54419739,0,52.04306285,30.71406175,0
transformed_image_covid_890.png,9492,15626,104,6485,6515,0,7275,20039,31.45438264,11.04716498,96.61538462,76.10346955,139.3504221,0,193.9194502,196.6827187,18.20569904,19.06374158,0,36.50977351,26.55132092,0,9.48239779,40.75175003,41.69115137,18.59803516,10.78634907,20.29765074,21.27010856,0,25.70145488,47.39541974,45.03825692,21.49578954,11.56936411,21.81207936,22.41567768,0,30.81467143,51.9722552,38.55804888,102.1892359,152.8461538,164.8572089,73.0362241,0,180.8941581,233.1034483,4.195257237,34.92964756,0,28.23487777,40.29159618,0,33.23058993,8.201225998,45.20502368,37.80211252,5.950922553,13.65401453,53.69559719,0,22.67513698,24.5977896,49.27047151,41.14165104,6.646034543,14.76618522,57.31536478,0,24.21216592,27.44717679,92.3344922,139.9732497,115.8942308,159.8828065,4.496853415,0,77.90886598,179.0992564,20.88866522,20.62469815,0,8.808066707,26.94072408,0,44.51971929,26.12130729,40.56412445,8.626227771,9.56163084,12.5250439,14.91279136,0,31.11229733,27.73886744,46.40664743,9.454046207,10.70208374,14.63917701,19.98584308,0,33.08439988,30.37181723,0
transformed_image_covid_891.png,6852,13339,76,10306,9869,0,5221,19873,63.20315236,5.82562411,98.34210526,75.7361731,150.3672105,0,194.2037924,198.0589745,37.95929103,15.45536523,9.822707483,18.38830562,19.78779223,0,20.51747256,41.91423953,37.81680061,14.21203375,14.95127291,26.3202614,15.44563216,0,21.55881279,44.69420316,40.56653221,17.35678249,16.08651256,28.27696781,17.24025525,0,25.21826481,49.902741,8.367921775,88.59277307,151.5657895,166.9847662,63.71192623,0,182.4024133,234.6138983,41.3177011,33.58677519,5.152397678,12.33224233,49.05957382,0,20.60071758,21.51925175,34.94410641,43.44988142,8.071680658,16.73797495,47.9092341,0,24.5260334,22.97787714,44.75196274,47.38041478,9.003591027,17.97021437,51.72461192,0,26.47404451,25.77277155,88.45023351,154.5532649,114.1315789,164.3372793,5.148140642,0,80.15437656,180.4424093,34.10983231,7.647334273,8.284448367,10.16082849,9.968711298,0,28.46123765,24.45959911,32.01610467,12.51744421,14.04156919,10.67268302,12.88527118,0,34.38903995,24.35953724,35.27635901,13.86550186,16.19783872,12.54493259,15.69006748,0,36.67128359,26.92588849,0
transformed_image_covid_892.png,7966,11461,3,13297,11757,3,9485,11564,77.28257595,6.591135154,125,65.20147402,177.2340733,159,232.94602,205.9538222,34.25041163,10.54872554,13.50936762,23.8342587,13.33334056,0,17.71275311,38.18106408,29.51699903,15.77463963,0,40.80048067,25.77309817,34.03244452,15.10740578,46.56750943,32.76855873,20.66959702,0,44.80547304,27.93762487,35.50342843,20.88646281,51.48857901,1.425182024,74.00104703,140.6666667,184.1726705,66.47316492,33.66666667,183.9463363,247.1924075,23.50860459,38.69236124,6.931316084,15.18615485,43.05866186,0,22.01635965,19.8460578,19.48882919,40.98201759,3.185736981,29.06274785,44.22608357,38.17851687,33.28425128,11.51124351,29.44621594,44.00355307,3.380251804,31.49415902,47.31969048,40.1404968,35.55589324,13.95574023,96.64273161,173.2428235,111.3333333,221.6050989,18.73224462,149,58.36331049,200.7002767,28.39587645,10.86403545,11.77795667,8.681698736,10.09185339,0,31.32686364,21.11818652,24.47600722,22.27480843,3.500041992,12.73481254,22.97793702,8.321939986,45.50774583,29.91696091,26.69435048,24.23538815,3.688468277,16.12987641,25.27995149,8.61968362,49.12856048,32.18776589,0
transformed_image_covid_893.png,7982,14428,109,9624,7703,0,6970,18720,40.65397144,9.575824785,96.89908257,74.7063591,137.1766844,0,199.0304161,197.4397436,25.78304366,11.68424292,0,35.85008692,23.04271269,31.52380053,11.3998099,40.15559911,43.06771693,16.43495199,13.02612991,22.97238624,18.04878029,0,27.55965908,45.33827395,46.41510132,19.04245713,14.51413743,24.47006713,20.20151366,0,32.13408095,49.4899774,29.08080682,99.22608816,152.7247706,165.3027847,55.4150331,0,190.782066,234.1938568,9.222425449,37.16648989,2.888354651,26.02868913,40.22696028,35.04137766,30.37209792,9.36465288,44.51069716,39.27109842,7.063013005,14.87400611,49.67835067,0,24.08931365,25.0507972,49.24461126,42.74327912,7.705380817,15.91509675,53.83388222,0,26.15677177,28.05531675,93.36908043,143.7031467,116.6880734,162.4118869,3.249642996,0,92.06083214,180.3491987,21.82543599,19.80467087,3.203007846,9.693127615,20.92143631,7.767453465,41.05423677,27.31654734,37.5326404,8.063651189,10.15416135,10.66767056,12.2691564,0,30.18876747,26.68749151,43.04370157,8.795687141,11.25090333,12.63057009,16.4827395,0,33.1387167,29.24578069,0
transformed_image_covid_894.png,6730,13402,7,11568,10176,0,7982,15671,72.91173848,2.928741979,99.28571429,59.17116183,168.9568593,0,214.220872,202.524791,38.98344983,13.52421786,11.25173293,20.95448844,15.40619372,0,22.78840876,40.37689557,32.07589597,25.28869504,11.4490988,36.56462516,24.81901939,0,16.43165485,46.46061888,34.77422196,35.87155427,11.9610744,39.10265843,27.38284604,0,19.56281232,51.51440531,0.802971768,81.22757797,153,173.0520401,66.76670597,0,185.4838386,239.4969051,39.95912341,35.1277426,6.313286051,13.50456993,44.49020663,0,21.39848495,21.70576498,17.09982383,41.85106359,8.135822621,21.8071714,46.7171355,0,29.47857083,18.97915609,26.4125486,46.47154653,9.22970204,23.35628454,49.55638694,0,31.4577542,21.22994039,92.13372957,175.3144307,119.1428571,199.4115664,11.14720912,0,70.55111501,186.9456321,31.3107828,7.144134336,8.958398598,8.578211348,8.27009287,0,26.60677742,23.55164001,28.93683447,21.2398959,8.039025272,7.355724734,19.72669749,0,43.45285542,24.13837369,31.31007529,23.65000356,8.344231253,10.54142216,22.83138248,0,46.38454682,26.40702511,0
transformed_image_covid_895.png,7144,15716,0,11437,8092,0,8743,14404,41.45366741,0.59805294,0,51.03191396,175.7032872,0,225.9374357,192.5073591,28.76784868,13.17871784,10.61332436,33.16817484,21.60234585,0,13.65851292,40.29830888,41.9455586,5.468179441,0,31.98224442,33.20172262,0,13.83837566,48.9355068,43.54243702,8.410763537,0,34.3857995,36.63641289,0,16.48055783,52.24040348,8.094904815,90.50922627,0,174.6761388,71.66769649,0,190.0019444,242.0021522,7.363556184,36.23279657,6.764590345,19.75592697,42.85273745,0,26.88642266,16.40339088,18.31110347,32.56322693,0,21.6086445,49.25378596,0,30.67841199,16.16372789,23.37180734,35.10755198,0,23.19097805,52.11658923,0,32.98979748,17.7460316,106.8031915,183.138903,0,215.1704993,14.2909046,0,71.2153723,201.9113441,25.927371,18.36840745,7.616932104,4.768910392,16.72878071,0,39.66241467,21.4224445,34.94478094,19.59038347,0,6.929873318,17.2269675,0,44.21800066,23.85714432,36.93315786,21.03854983,0,8.571376738,19.05084134,0,47.32702404,26.23162073,0
transformed_image_covid_896.png,8723,15536,0,11542,7019,1,9993,12722,43.26286828,3.025296087,0,51.30592618,185.3175666,139,230.7218053,198.7662317,39.73798667,3.017935442,0,28.86590175,29.01564114,0,11.19145259,44.71738558,33.63830506,7.64512071,0,32.6517741,34.26341298,0,11.74274619,50.56653631,35.58557706,11.72925495,0,35.0228259,39.07233081,0,13.70378457,55.18150622,6.679582712,84.23442327,0,177.3670075,77.7643539,35,190.0319223,244.2381701,13.23507853,29.31902391,0,19.59269685,45.23453962,0,27.64264075,14.48297182,15.68125752,34.48223534,0,25.10289967,47.75386033,0,33.103745,14.82185287,21.41547923,36.91378257,0,26.87472251,51.65405843,0,35.45862724,16.66445478,115.3279835,186.755085,0,224.18489,26.21584271,166,69.1824277,201.0018865,32.37881564,17.71245578,0,5.356033186,15.70637197,0,40.09840707,21.25380848,30.82841735,20.39410641,0,9.159039008,24.86522113,0,47.42548269,25.28861509,32.81145412,21.90487405,0,11.23074024,26.80737947,0,50.71334732,26.90274327,0
