filename,gskew_bins0,gskew_bins1,gskew_bins2,gskew_bins3,gskew_bins4,gskew_bins5,gskew_bins6,gskew_bins7,class
transformed_image_normal_17.png,11.549406772879449,39.72759306928227,0,21.056579594793256,41.23769347477438,0,27.447632571547285,16.005529859081282,0
transformed_image_normal_18.png,14.061404701379976,37.77729053917517,0,23.432072372734385,37.55730135644157,0,25.867333527976683,14.133826689453619,0
transformed_image_normal_19.png,20.436823288611606,37.8920458073474,0,24.88510887851913,18.041002414217523,0,23.08388121844977,15.60256924009542,0
transformed_image_normal_20.png,13.065769859890002,45.26025857348602,0,26.350533290487355,40.621517554037304,0,24.964254945112252,16.668824157858584,0
transformed_image_normal_21.png,14.145868495732818,40.34177262387121,0,22.188113678392973,36.972016812478316,0,25.50789033553829,13.088652016232711,0
transformed_image_normal_22.png,15.892096351646545,43.72009624473125,0,26.060072066593232,35.303708506051116,0,23.55628579475426,16.432108082189576,0
transformed_image_normal_23.png,12.481371147408833,43.46375200690973,0.0,23.680782578484635,37.440981965387586,0,24.79153894546292,14.694090404227449,0
transformed_image_normal_24.png,15.403952757064749,43.92061135835635,0,24.64784581864063,44.55032337277594,0,29.28162821338823,14.29554401787228,0
transformed_image_normal_25.png,8.975109879805375,42.08975684355711,0,24.389483049540715,41.41581334691175,0,27.495470584098292,14.879180574953278,0
transformed_image_normal_26.png,12.691372661803285,48.68922062826683,2.381101577952299,24.88180020281521,41.54890065807587,0,23.921852131523107,15.843837200001948,0
transformed_image_normal_27.png,8.013345313140364,40.81684246089089,0,20.12869396608727,42.61438527946354,0,27.867467097232385,14.126303469964016,0
transformed_image_normal_28.png,12.918704532897195,42.07676529215237,0.0,20.426215834490048,39.48237904423145,0,27.158166250215114,13.625642435573411,0
transformed_image_normal_29.png,10.398711677230496,44.20410893187607,0,25.38484070287938,43.67551081800388,0,29.795853830683537,14.550742852440546,0
transformed_image_normal_30.png,12.784219953782914,43.3513310997135,3.040159470384584,27.954116602909508,45.083476577454455,0,30.320940065734497,12.801241711272288,0
transformed_image_normal_31.png,8.856970737398346,45.771254931132674,0,25.842419932367537,42.22457763061384,0.0,28.339032162764184,14.194337005501403,0
transformed_image_normal_32.png,24.18870074647853,41.13802270693895,0,19.256935972682424,21.309234520332595,0,24.44093427909863,14.09907153092019,0
transformed_image_normal_33.png,5.415517534227274,41.6378327607821,0,20.503469783822194,44.84991886885252,0,28.658819842528988,15.392432585463286,0
transformed_image_normal_34.png,12.521171349966759,40.63847002425134,0,21.719023336001,45.585592570552826,0,29.995716068990642,16.60862369005156,0
transformed_image_normal_35.png,10.924086560219896,41.94480450461351,1.416762777024266,19.64415221773464,41.149270500383054,0,26.73702613173473,14.522871488367029,0
transformed_image_normal_36.png,11.975573568012912,43.067416210239905,0,19.156940953786744,41.91748402244969,0.0,28.59176614785162,14.690865813337384,0
transformed_image_normal_37.png,12.860275867046576,44.66929587250386,0,31.0084373175615,44.747544100290106,0,30.98071593490697,11.117480551413896,0
transformed_image_normal_38.png,13.374441782695289,42.910638328011366,0,26.181304353786693,45.41088935556242,0,30.09831785620988,12.7565491215064,0
transformed_image_normal_39.png,14.123648326033535,40.816202718865966,0,21.137362580533086,43.154570898660964,0,29.177342626250432,14.805455357167133,0
transformed_image_normal_40.png,7.375225270476298,44.60888289542276,0,24.043378894660616,44.02193863168089,0,29.28064019624266,13.96039688975569,0
transformed_image_normal_41.png,13.399679482535088,41.547712087358754,0,24.019460767049054,37.568922723308525,0,26.411709293917134,13.457986610709973,0
transformed_image_normal_42.png,12.286389901455204,39.824416899456054,0,25.405667800237676,45.80621763506755,0,30.181674668012143,14.697099639275528,0
transformed_image_normal_43.png,14.32313899568854,40.05322103914382,0.0,22.97093725693398,35.76914346766322,0,24.516405733857045,14.6861771983631,0
transformed_image_normal_44.png,10.327971882324329,42.701032607463546,1.9842513149602492,20.866828439801633,40.94847052859668,0,27.930575537377198,12.698813451095681,0
transformed_image_normal_45.png,9.344641626209796,37.843188958726344,0,20.884494245047257,41.67541711391477,0,27.52225088084941,16.01358407735111,0
transformed_image_normal_46.png,21.984530113857513,36.638536066228326,0,25.469341342083393,11.697597257126437,0,21.859934123978853,18.068543614051087,0
transformed_image_normal_47.png,12.984384149133406,45.41595343935273,0,22.86282949834743,39.30018427919294,0,25.49584485843937,15.515613668401745,0
transformed_image_normal_48.png,10.77489962289775,45.80985130990118,0,20.851157370132025,40.331805632135854,0,27.403896767728806,13.22480941368153,0
transformed_image_normal_49.png,17.10784568984367,45.223069762796825,0,24.789640385805274,38.95122731101329,0,25.065681122318075,15.736881397657887,0
transformed_image_normal_50.png,16.46487013530434,38.96313118968301,0,23.6263156227797,33.9577501962207,0,24.95700177899302,13.807358635474909,0
transformed_image_normal_51.png,13.494461080151469,45.54734880219362,0,25.06724873474183,45.851494757855,0,26.935798057101564,16.015265933980388,0
transformed_image_normal_52.png,4.988472231446535,43.968421339712364,0,28.49093261781259,43.94068914935175,0,29.713352132851185,13.00009686649627,0
transformed_image_normal_53.png,11.56451379645013,43.210095198238655,4.365352892912548,27.075708579955325,44.70166726990084,0,30.249036850472223,13.142575227700656,0
transformed_image_normal_54.png,10.594523262536658,44.14818926333797,0.0,25.991621031038374,47.84858759746865,0,29.67300375736045,12.64936348559562,0
transformed_image_normal_55.png,14.982394463843857,44.06026368929271,0,18.379982401356347,40.951530729530575,0,28.610891811832182,12.5841714833971,0
transformed_image_normal_56.png,19.007373941075613,45.76687385980789,0,30.930803830703237,32.28113758813875,0,23.099138998569938,14.808665907151237,0
transformed_image_normal_57.png,5.051460955279042,43.42616958677379,3.235685946969622,28.960505097102065,44.64333541321176,0,30.50194903683755,12.396359001715947,0
transformed_image_normal_58.png,4.707320199573424,43.950406876650305,4.762203155904598,28.115442837021043,44.6741291382306,0,29.0706106563244,13.31134990842907,0
transformed_image_normal_59.png,8.005336474236106,44.75876133055169,0,20.48511348250808,39.860418560709014,0,27.165866327994564,12.566781573808372,0
transformed_image_normal_60.png,10.192132737568956,41.08758919892633,0,26.151790770993152,47.11267371354129,0,29.77365094575524,13.672699870236276,0
transformed_image_normal_61.png,12.012419302699199,40.653643997947306,0,19.039997246418984,39.31108010822703,0,26.9499749870888,12.302561496651071,0
transformed_image_normal_62.png,7.531701945272559,44.32727326687781,0.0,27.223231645953565,41.0891894591733,0,29.342907063769104,11.568399147684433,0
transformed_image_normal_63.png,10.490934837864812,43.15929223171935,0,21.370801692887493,46.9514042964838,0,28.31083104082242,17.304326088689578,0
transformed_image_normal_64.png,2.8440590060215047,42.798815595637095,0,26.23728339323055,48.893208293213895,0,31.267704896990665,13.251482703726925,0
transformed_image_normal_65.png,19.55144899698252,36.31171820173278,0,25.00462422321671,14.432126274800774,0,22.381080056071625,16.621936123662955,0
transformed_image_normal_66.png,13.017628342640462,40.72499721864447,0,22.89800333924361,39.9372318764414,0,27.834601803461954,13.253947080610567,0
transformed_image_normal_67.png,12.546665842275655,45.711649601559586,0,27.0706001869368,42.34387013936705,0.0,29.01825331445502,12.98902693106149,0
transformed_image_normal_68.png,19.74496209129863,47.95605397333443,0,26.011206235912265,26.477757507776555,0,22.644790232081426,16.312242581599342,0
transformed_image_normal_69.png,14.929573690356047,45.722927400230475,0.0,21.612249715524424,43.518237807734174,0,28.23081843502232,13.410065874576425,0
transformed_image_normal_70.png,9.462310161768313,41.5217072501601,0.0,28.002983591901735,46.29694895468248,0,31.37335943507608,13.065380997715375,0
transformed_image_normal_71.png,11.676042748077945,44.841560786091435,0,18.205543447875716,40.653605195154334,0,27.294947759449894,12.58579049972475,0
transformed_image_normal_72.png,7.461466375663469,44.866976021873484,3.4985090605205205,31.274052944910185,43.684176156564455,0,28.61110776929948,10.880490466171933,0
transformed_image_normal_73.png,12.233885612421599,42.33897575295412,0.0,22.126216921685128,37.37162920721821,0.0,25.842353227330587,14.80322717366488,0
transformed_image_normal_74.png,14.082885474285252,41.326369242806784,0,21.114800626374908,37.61846549010607,0,26.154123165003078,12.754225123418985,0
transformed_image_normal_75.png,9.476486120082617,44.961467699389615,0.0,22.888583462799165,40.91345304440908,0,26.935993884017208,14.250805344205132,0
transformed_image_normal_76.png,14.335573777070953,40.85048128419241,0.0,23.437450248537363,37.01858863576331,0,26.450527198414424,14.209228161491763,0
transformed_image_normal_77.png,11.390379900844417,43.07759242359954,0.0,22.95560514389731,42.888782987642465,0,29.221992306557777,11.030262615074239,0
transformed_image_normal_78.png,1.3419507102535315,44.97760164325451,0,30.57483068942382,43.462034889546246,0,29.704786750953687,12.407600367521498,0
transformed_image_normal_79.png,9.79311215076565,43.30343611219593,0.0,27.296557943817085,46.09359828077146,0,29.588868959652814,13.245943846260301,0
transformed_image_normal_80.png,7.34796270608571,43.46234329236091,0,25.233975749604152,46.90747519263654,0,29.86585683603925,14.021991208705327,0
transformed_image_normal_81.png,19.93220830666325,46.330164952464266,5.952753944880747,23.353690740417527,19.08742750775344,0,20.668715846391517,17.855777271068156,0
transformed_image_normal_82.png,10.074695479826124,44.37083283463855,0,24.13184181063925,46.47281185641792,0,27.766743363255227,13.249520986139844,0
transformed_image_normal_83.png,21.383540334856434,43.83391293815649,4.7481164750334655,20.29158073910322,38.070548174445804,0,25.014876011133854,14.169162662633607,0
transformed_image_normal_84.png,13.64826683635289,45.007444308839155,0,30.294581905892436,39.9242963692717,0,27.106608837467515,11.220879784153569,0
transformed_image_normal_85.png,16.512222759054062,40.563515026789084,0,22.241126886890765,44.347759216997126,0,27.590679894451224,16.484967902782998,0
transformed_image_normal_86.png,13.626603750510897,42.13896616271681,2.381101577952299,20.6400594732398,42.92889464535158,0,29.07071429502399,14.175558844384264,0
transformed_image_normal_87.png,10.258216827365235,44.81251133238263,0.0,32.26721044794448,47.25667638997455,0,30.536848696743537,11.141719602702878,0
transformed_image_normal_88.png,12.535082735219872,42.452911368023265,0,22.023056410649673,39.052924031510095,0,27.316749101448412,13.25901658046064,0
transformed_image_normal_89.png,16.386445644497687,39.65187169068377,0,21.947749101296097,33.21777545795955,0,24.477297422710336,14.444646757643483,0
transformed_image_normal_90.png,10.36513045329849,44.49030117328123,0,27.42058794168237,43.788792021367435,0.0,27.866943838146135,12.202994828363561,0
transformed_image_normal_91.png,9.45545482360531,41.22762020643846,0.0,25.76335724601818,45.06182451010866,0,30.256937167682892,13.854706761404065,0
transformed_image_normal_92.png,5.440246688799223,41.70266128113136,0,25.739390757177517,44.0482395320145,0,29.512697323540213,13.791026736461331,0
transformed_image_normal_93.png,22.275303143233135,38.56708512776435,0,19.792169687765444,21.280440938274968,0,23.86059487362985,13.28589326167719,0
transformed_image_normal_94.png,12.696120356810273,42.29662127673534,3.5925189486943596,20.01648452583364,37.76792487823712,0,26.289045036180827,14.108159907936207,0
transformed_image_normal_95.png,6.8306991022417884,46.324574486773564,0,21.71184004683747,42.51198848652358,0,29.070897733670733,12.622884691165012,0
transformed_image_normal_96.png,13.500121418166668,42.86587014951298,0,29.21356088347302,44.924899532858895,0.0,30.98055682502167,12.597866660542977,0
transformed_image_normal_97.png,11.404743964543687,40.24900610523829,0,22.48298220680187,47.21008597373565,0,29.655047929607434,16.72249182099394,0
transformed_image_normal_98.png,16.118297227873303,44.8727967629519,0.0,23.60905922199576,41.58052722516383,0,25.608189323746426,16.37408206560683,0
transformed_image_normal_99.png,10.495680066882146,45.23922390052047,0,27.9965693908059,40.80579859161648,0,27.155619182938345,13.98181631240346,0
transformed_image_normal_100.png,10.304607913362906,44.892559861632215,0,23.10271135129435,44.14727777007403,0,28.585025946838236,13.81172644522464,0
transformed_image_normal_101.png,11.00586903139363,42.53529446828378,0.0,24.811115532174956,46.31902271773203,0,29.293849464385055,14.946674818053355,0
transformed_image_normal_102.png,8.139331817867015,43.48670409002349,0,29.383188598897398,43.87777298182083,0,27.42412182075272,10.497886339459154,0
transformed_image_normal_103.png,8.518913441249317,41.15548625081533,0,28.33370256198174,47.506970951609006,0.0,31.606815122058077,13.16091448130024,0
transformed_image_normal_104.png,11.744185676986781,43.046892784738944,8.043324269549995,25.111278914046554,46.07322749960559,0,28.78962365304685,13.867693934990049,0
transformed_image_normal_105.png,5.744248535714444,44.82605324470295,0,26.078310722274963,43.40176739555848,0,28.110637375871487,13.091149949915682,0
transformed_image_normal_106.png,19.40039487035627,40.233197915071315,0.7560102351059272,21.100961326264052,35.8146706725926,2.446002603145887,24.40220538924603,14.491129876710453,0
transformed_image_normal_107.png,23.016933362872802,38.8424703535719,0,22.689950610764207,15.561701928868644,0,22.34865939926324,15.643110489823183,0
transformed_image_normal_108.png,12.45331764847609,42.58318034844046,3.1720949268290384,23.26768403285464,37.237694727593535,0,26.25531380760707,13.337393814182951,0
transformed_image_normal_109.png,11.921827838891053,43.55597350974381,1.9842513149602492,23.208919869956997,44.47051042067606,0,30.452908433003202,13.37158241627114,0
transformed_image_normal_110.png,9.836527591539406,44.87752643144224,10.318106837793295,27.158759029688294,42.606937487591374,0,29.00820239510502,13.499768310601565,0
transformed_image_normal_111.png,14.313731216113728,42.16016953045843,0,25.84991778957932,47.43579662531223,0,31.696552456843378,14.59601607138982,0
transformed_image_normal_112.png,8.558422050383315,41.89164967676901,0.0,22.48021948024558,44.52336381033684,0,27.380690831918752,16.244392822790886,0
transformed_image_normal_113.png,12.322543585612852,41.83601743393764,0.0,19.147474054583636,44.22270856029442,0,28.8487821469576,14.637670942619033,0
transformed_image_normal_114.png,11.237450514826813,41.97325517991948,0,21.392816120721562,38.39769837990499,0.0,26.822834940440597,12.61934649862673,0
transformed_image_normal_115.png,12.062926724896476,41.342352767268544,0,19.31453200414802,39.49942041627292,0,25.92345455024811,13.71262681930667,0
transformed_image_normal_116.png,6.575789077014574,44.64014686869339,0,28.070070917834457,45.426860514662124,0,29.622113349823508,12.621327822636507,0
transformed_image_normal_117.png,9.688013840130852,46.86196928815735,10.865837072120861,23.347029795129743,39.24698834433071,0,23.695040762056383,17.196034917280407,0
transformed_image_normal_118.png,13.119324365247998,45.36313905857748,0,29.493368914293466,42.48801016776412,0,28.69122186782517,13.106967151529116,0
transformed_image_normal_119.png,17.184091556979105,43.72735409189542,2.777951840944349,22.42566249258811,37.461235094591544,0,25.480490677627266,14.594621995118237,0
transformed_image_normal_120.png,9.911298170734202,42.26095562255431,0.0,22.049616224652336,43.82359975772728,0,29.374683222535282,17.267306950375133,0
transformed_image_normal_121.png,8.088045090316072,42.32890487217657,0,26.84365726892185,44.175023889586235,0.0,30.12792868208223,14.325602867294347,0
transformed_image_normal_122.png,8.560845073135907,39.762871425883255,0,26.311568795207243,46.95150877406402,0,31.11255662778089,14.592722435206397,0
transformed_image_normal_123.png,12.284206087748482,40.031030708396415,0,22.116430026013763,37.41702031065292,0,25.97578150172127,14.290863154328063,0
transformed_image_normal_124.png,12.468246486822999,42.49205574775399,3.1748021039363987,23.33414539511591,38.8036965452844,0,27.14263105408706,13.25619074623481,0
transformed_image_normal_125.png,7.355677767494722,41.159646557345916,0,25.48091388305523,43.93297050982005,0,28.128396819661667,13.813252199722541,0
transformed_image_normal_126.png,9.966015279109184,46.25940334624234,0,17.268409814569985,41.99076383272034,0,28.379061326052263,11.776552708955284,0
transformed_image_normal_127.png,22.180476229244228,40.728822872774465,0,23.09198660950232,30.530775479391934,0,24.410024409575897,14.576525062449187,0
transformed_image_normal_128.png,11.100905665140983,40.587353614047096,0.0,23.492267966475744,42.04404975242469,0,26.918628115014627,15.440473854515934,0
transformed_image_normal_129.png,13.741223577552178,44.5094891173207,3.571652366928449,24.932353460849402,40.31587953760874,0,25.749007805096685,15.783352467124672,0
transformed_image_normal_130.png,10.892511594076465,43.25050273873758,0.0,27.246413361296117,46.41557574660863,0,29.92597616697257,13.534189787688632,0
transformed_image_normal_131.png,13.718884098490152,43.125161933549705,0,28.70684045567215,44.9807713133725,0,30.10837142105097,12.179512143761658,0
transformed_image_normal_132.png,13.297947331607036,42.455142865461504,0,21.48987434804513,41.31593001766146,0,27.76147911555793,13.719498415808452,0
transformed_image_normal_133.png,9.886238189367193,41.4829751156677,0,21.58046013215987,38.614257680941904,0,25.694725586784504,14.575318932808127,0
transformed_image_normal_134.png,12.535577652721697,43.56173202607145,0,20.838130372706388,37.824663423582976,0,25.506118388889288,13.916054958571507,0
transformed_image_normal_135.png,13.197520417200929,43.42706741923068,0.0,24.281776261148796,41.74475595995074,0,28.5521789897451,14.765361197188405,0
transformed_image_normal_136.png,7.706067593354184,42.05173421162971,0,24.584111717746296,40.19398876213145,0,26.84150696697628,15.408334536511694,0
transformed_image_normal_137.png,12.626053214947236,42.31288248073897,0,21.260127792802106,46.89338246028692,0,27.726747083857184,17.81871896997165,0
transformed_image_normal_138.png,17.911988164476547,43.49570680029296,2.381101577952299,26.065301826338857,36.69679192016191,0,24.18091996164349,16.381853900142374,0
transformed_image_normal_139.png,13.951506954120589,40.6098662100473,0,20.716036192666607,39.91598122681118,0,26.99509309826065,13.59333194865969,0
transformed_image_normal_140.png,11.65394996103669,42.34451428675812,0,22.8415787621329,41.188271244527755,0,26.661117175518566,14.465610354381674,0
transformed_image_normal_141.png,9.606558364610855,44.88337799692444,0.0,24.298398745888772,42.443331139587265,0,27.871313082101025,13.60575410570726,0
transformed_image_normal_142.png,11.356926775888459,42.99705842116326,0.0,21.451555177101714,43.34444339452175,0,29.37575755512486,13.422081626372767,0
transformed_image_normal_143.png,4.651461145661292,43.80744503769317,0,21.381024684546755,42.656810391581004,0,27.48796839357878,15.848545401147572,0
transformed_image_normal_144.png,14.71570672688948,47.48050685846153,0,28.242875965956127,37.30621113968655,0,24.23708403936352,16.02848380167905,0
transformed_image_normal_145.png,14.680955078546425,42.74988947858601,0,26.11387757747288,39.85268563937817,0,26.796897476226686,13.0762974774237,0
transformed_image_normal_146.png,13.46294771062738,44.78601276737058,1.5874010519681994,23.14899617197509,39.948384786772294,0.0,25.804140512821533,14.935497373687234,0
transformed_image_normal_147.png,16.87626499560525,40.68905512312547,0,25.957393056730925,46.098516236501155,0,30.032299455043585,13.611558764553532,0
transformed_image_normal_148.png,11.22870618203156,46.0602461493494,0,24.13981512062217,43.19183218955344,0,25.82674839689087,15.854289496423528,0
transformed_image_normal_149.png,11.9153510152385,44.47120502657507,5.561734329252119,26.821863045328975,43.63461533096509,0,28.869559064131806,13.403804379713371,0
transformed_image_normal_150.png,6.108861992687595,41.64133943734592,0,36.22853780398869,42.32883229309341,0,34.3619779514952,8.628798347036815,0
transformed_image_normal_151.png,11.746535549117302,43.059244898565666,0.0,23.321994231520872,43.247851010961156,0,28.693957926283538,14.408642621325948,0
transformed_image_normal_152.png,11.830010323077547,48.736610803949965,7.0634007936160375,24.48875263303073,40.040833446491355,0,23.475216172154166,17.613031943959474,0
transformed_image_normal_153.png,20.811989641447493,41.25683473171065,0,19.833371386664595,31.455251841805378,0,26.60389648935219,13.370758111700583,0
transformed_image_normal_154.png,18.69472094226574,45.45602110840355,6.723755211111506,19.40665627080212,46.564065082937375,0,23.424787267459926,19.23093791527684,0
transformed_image_normal_155.png,16.76953007154739,39.165589052351386,0,23.665151775441984,33.834734042028195,0,25.106824153971836,14.42785794072502,0
transformed_image_normal_156.png,14.338349471394494,42.65052509161454,0.0,24.356411608659716,42.99868338749227,0,26.964050095998996,14.722677749015004,0
transformed_image_normal_157.png,13.578543762471384,44.661113700492805,0.0,29.590495271968468,45.51529256301532,0,29.318078363362314,12.129286108324383,0
transformed_image_normal_158.png,10.313210957876741,42.37275559522054,0,21.859403449100636,42.653941028827006,0,28.838451378795757,14.774956137784317,0
transformed_image_normal_159.png,14.400634564836006,48.48913113464185,7.2899857047290535,26.415531427099964,39.50181359467372,0,24.132031891809696,16.482076345228272,0
transformed_image_normal_160.png,8.927007448006014,43.88564431173303,0.0,24.99996256201451,40.077693565649014,0,25.135198883161312,15.861206003614996,0
transformed_image_normal_161.png,11.114708614754788,41.452301347368994,0,22.17385198084869,40.63283293919295,0,27.022436379669195,14.303581775648556,0
transformed_image_normal_162.png,25.310585050426443,40.36109748182087,0,24.88389655116441,14.961589821840906,0,21.760839055220277,17.994124562103334,0
transformed_image_normal_163.png,13.533732108055723,38.866106801234224,0,21.79184604661345,43.79578540805045,0,27.772747468843335,17.10773844686355,0
transformed_image_normal_164.png,7.9176793051826575,42.783487368469636,0.0,31.130835770249707,45.522207993959036,0,31.84163957414295,11.876773876104291,0
transformed_image_normal_165.png,11.43305607473174,45.588443793890434,0,35.10460494507296,33.3581220327314,0,33.5204251075799,10.431742204135588,0
transformed_image_normal_166.png,16.71917459741117,39.94768058659618,0,19.924738441966124,44.5964809738215,0,29.295082531675043,14.931116004707981,0
transformed_image_normal_167.png,19.33695009104459,45.95887790774103,0,28.92552546892414,33.69573630505388,0,24.920477909888987,14.685880884430448,0
transformed_image_normal_168.png,10.654416853485175,40.15470819295827,0,19.869928691183976,38.008315350880174,0,26.034862928537855,11.969742108033477,0
transformed_image_normal_169.png,15.819737328391414,45.88432521015102,0,26.797559668480616,36.389121587001206,0,22.877192938471833,15.767513159819478,0
transformed_image_normal_170.png,11.004485308007176,46.88631638902377,4.992492817957518,29.840535291956883,35.34403897810564,0,25.6113203164632,16.067263055401938,0
transformed_image_normal_171.png,13.708695876269768,44.451863724313974,0,25.14379620313333,46.125806349257616,0,29.38866752322741,14.455324551491714,0
transformed_image_normal_172.png,18.07542281416737,41.17303993974767,1.1459108977184316,25.03921190648949,34.35335947094819,0,24.1034380874843,15.958403252862418,0
transformed_image_normal_173.png,14.65341781298411,44.768281792904666,0,26.02059931035748,43.51276301468371,0,23.883216549461032,14.57125865154263,0
transformed_image_normal_174.png,11.758372589702972,44.88128071422383,4.365352892912548,28.500969054659276,41.97446622801502,0,26.271536420170104,12.61905377945452,0
transformed_image_normal_175.png,10.422988645335254,43.586805189226794,0,21.041439327466577,41.72356828067643,0,27.91551188494669,14.432234969458948,0
transformed_image_normal_176.png,11.428730538476692,40.844497275756694,0,21.692700326261214,39.0596608612577,0,27.000187277004812,12.264506612925691,0
transformed_image_normal_177.png,16.60183160931567,41.372665565448514,0.0,23.566230170114938,33.89001975010714,0,24.016518167991975,16.147130572157195,0
transformed_image_normal_178.png,15.931689627619027,44.83581000651361,3.9685026299204984,22.908141152449154,40.56443661573955,0,25.79533236867107,17.03744002918152,0
transformed_image_normal_179.png,11.907411883624594,42.84126007784182,0,19.627044067949928,41.153659462925425,0,27.190235994853694,12.582278142621327,0
transformed_image_normal_180.png,12.660270494855249,39.90588663939723,0.0,22.320570163908393,43.535864978881605,0,28.27738613907631,16.635565082008835,0
transformed_image_normal_181.png,16.674259560317942,42.945800875304556,0,25.884343074939817,42.736759154181634,0,28.109467753443163,14.747893904820568,0
transformed_image_normal_182.png,23.649772150413767,44.60788609089191,7.360388076703971,26.866206864226992,31.975634661882474,0,21.896458271820872,17.54532915043537,0
transformed_image_normal_183.png,7.149229602063845,40.940920210744835,0,29.14460414091679,44.71273963269624,0,31.509662764047572,11.994667298261154,0
transformed_image_normal_184.png,7.7161498836234514,42.73563209573941,5.952753944880747,22.414049378618053,44.14363974933582,0,27.181512084659104,14.891402728260688,0
transformed_image_normal_185.png,7.021619188791794,42.97460345372288,0,33.65353102781418,39.88131703353069,0,34.36266516942877,9.828772823044893,0
transformed_image_normal_186.png,15.212309446136118,43.306498831537716,0.0,22.913500978270324,40.431085796255374,0,26.309494478733363,14.216978114423494,0
transformed_image_normal_187.png,11.927372023205976,42.27903907573328,0.0,22.77133495088972,42.11066851180586,0,26.69077128625499,15.868237923475501,0
transformed_image_normal_188.png,9.398828861127306,42.862654604098246,0.0,25.402968763314583,38.84607414619284,0,27.032338506738064,13.88120892618586,0
transformed_image_normal_189.png,17.299475263296156,42.42248447088072,0.0,25.773012303248468,40.55314316404795,0,28.35753293594849,13.63644543429486,0
transformed_image_normal_190.png,13.042391126465295,41.91436098913999,1.9187123715582606,23.75217410858254,37.721126137004404,0,26.431199790292336,13.984183771003794,0
transformed_image_normal_191.png,11.045994554100417,44.492865055515004,0,26.59041973563568,43.611455266743434,0,29.84230127035952,13.19462247565459,0
transformed_image_normal_192.png,13.334433707802312,44.63790206154428,0,34.496399050198235,34.19019732096847,0,32.92234289346885,11.524439447631396,0
transformed_image_normal_193.png,12.67753639310053,43.99159497848439,3.60003619838621,29.802955573949085,43.45845472467014,0,29.659777075604595,12.022329367731109,0
transformed_image_normal_194.png,10.480959012930166,43.86600013505578,0,27.982883535978562,42.936029403168504,0,29.679135873400355,13.110872778897928,0
transformed_image_normal_195.png,12.298742272947266,41.997230444265305,0,23.238036638660045,45.259098536278636,0,29.76627689309518,14.312877810375602,0
transformed_image_normal_196.png,9.0871791746129,44.03200083738454,0,24.73074679555817,40.66765749513027,0,26.96233160827967,15.011911441734384,0
transformed_image_normal_197.png,11.690672391409269,46.12885240448986,0.0,24.8701025497563,42.74850151412874,0,27.589835314389866,14.626845132078767,0
transformed_image_normal_198.png,13.130823805706706,45.99915051214935,0,18.67519742121878,41.9769227137126,0,27.83189465130391,12.472171609054318,0
transformed_image_normal_199.png,24.515008997099702,39.22585120214915,0,26.27060389639397,13.026482979522502,0,21.493323570658706,18.85287261549455,0
transformed_image_normal_200.png,23.34840469994207,43.62336092888261,0,17.367061458053715,25.280819055708015,0.0,26.371196184308126,13.890030744834139,0
transformed_image_normal_201.png,8.883132652802548,41.15320002897095,0.0,21.14275638669248,41.36289440229587,0,27.973405648964516,14.487503911302765,0
