filename,bkurto_bins0,bkurto_bins1,bkurto_bins2,bkurto_bins3,bkurto_bins4,bkurto_bins5,bkurto_bins6,bkurto_bins7,class
transformed_image_normal_1.png,27.556681075330026,26.12511645422676,0,12.66817676675207,19.678833340591403,0,42.32514252472191,33.029937846794155,0
transformed_image_normal_2.png,30.429970821393677,21.410498672711267,0,9.701043450778997,16.311605273472598,0,41.18374191124817,36.34406020345157,0
transformed_image_normal_3.png,31.14938502458168,23.374875324018873,0,12.936012973278599,17.187982615418324,0,45.58070613713292,35.63183484481577,0
transformed_image_normal_4.png,31.537896931858384,22.61415324337662,0,11.457707859249183,15.65919337131509,0,42.081886048228085,32.843335443506206,0
transformed_image_normal_5.png,31.326112947255023,21.15245919250083,0,12.285765565301352,13.344069043781696,0,42.95634104071673,36.13928012900023,0
transformed_image_normal_6.png,33.751629482539975,19.691608951956546,0,9.363300116651406,12.661345786233625,0,40.25411123263365,29.7113112709911,0
transformed_image_normal_7.png,38.46249602802505,26.22344975899306,0,11.711826754269016,7.486748978180969,0,34.803158696287134,41.624634078539394,0
transformed_image_normal_8.png,32.6626497756748,20.300278196548476,0,9.005839579029209,16.506767665259066,0,44.33342408024073,32.473146491205256,0
transformed_image_normal_9.png,28.909352361063544,24.6992727226574,5.465826699149145,11.653530938303694,14.952198045556617,0,39.19028456331858,33.95723854954843,0
transformed_image_normal_10.png,39.82190544620045,20.22935867879688,0,9.29464326562738,7.6617147939096455,0,37.89167786806996,35.70109010243261,0
transformed_image_normal_11.png,27.46497512953224,24.234800366110235,0,14.604223568326674,24.16684196234269,0,45.34303495546879,32.23564348676804,0
transformed_image_normal_12.png,27.8942260362013,23.974483012914423,0,11.34314393410169,15.43197410966243,0,39.5117334329972,36.02413312785888,0
transformed_image_normal_13.png,27.19678854900504,22.243763219554666,11.220482862403058,11.42157379375526,29.850154931706093,0,49.300308396632445,28.28406764839724,0
transformed_image_normal_14.png,28.01902265422736,22.880829981259765,0.0,9.600687712200074,20.128691098648645,0,45.225793992921915,30.73816357138289,0
transformed_image_normal_15.png,32.00440237232545,21.717752585432045,0,12.049149940558364,17.52643201989518,0,45.55666943768296,33.28134447390644,0
transformed_image_normal_16.png,31.791459518189544,22.484429767505787,0,9.387391398983967,13.459268006802898,0,42.44979049693786,35.73055452850997,0
transformed_image_normal_17.png,31.00833464798332,18.490161838872183,0,10.688019401001975,17.208617930879868,0,43.38093192007197,29.60171320391057,0
transformed_image_normal_18.png,39.144535906848624,17.534993162335265,0,10.761830387540124,12.118067957836633,0,40.1642901774511,34.209835035738685,0
transformed_image_normal_19.png,43.18397534515169,19.627520549907466,0,8.872252976487257,7.808698622850265,0,36.24513031839368,40.39496370264555,0
transformed_image_normal_20.png,33.11676038603179,25.006547345052233,0,13.80141454945169,9.76769168950732,0,37.418553904549945,43.25505948041568,0
transformed_image_normal_21.png,34.84924094948593,20.712913765447993,0,10.702767839179916,10.51728875295418,0,39.4144145241632,36.12699624848296,0
transformed_image_normal_22.png,32.07962598817074,27.961749470863943,0,12.097472577371155,11.368488803586507,0,36.664961141457475,39.21478988004378,0
transformed_image_normal_23.png,29.724247451365798,24.05009291824762,0.0,13.262237302541251,11.96654953093851,0,38.72138815151219,36.98521860231283,0
transformed_image_normal_24.png,26.640051158504072,23.354454496062406,0,10.493417290273818,19.892653359082143,0,45.6481258454339,31.24287949826279,0
transformed_image_normal_25.png,29.8855395280235,20.469778328903132,0,10.448397933083792,14.82239488713266,0,41.985047138610625,34.37375054073105,0
transformed_image_normal_26.png,33.59548761877647,21.64234286587972,6.727171322029716,11.19029998584487,8.130212742201268,0,35.69295385739455,34.03153886691424,0
transformed_image_normal_27.png,31.7554130795482,20.604959799800316,0,10.453934153284191,16.557930063275474,0,44.28894258278051,31.300479429348687,0
transformed_image_normal_28.png,31.365142846474335,21.182845613470572,0.0,10.426900190314838,13.489293290592897,0,43.50422023111376,32.40220546271467,0
transformed_image_normal_29.png,23.4749879897432,23.682948948597975,0,11.356432885609184,26.876845684450856,0,46.731065439903006,29.201383161273625,0
transformed_image_normal_30.png,23.797727877820602,25.239609280384244,15.039397361127145,11.687762205419064,27.54095955017928,0,45.83678189554525,32.461702677943585,0
transformed_image_normal_31.png,20.254327950972943,24.607083049302187,0,9.662128815640166,27.186040872361087,0.0,44.20004664219433,31.612002931731585,0
transformed_image_normal_32.png,40.53765846858012,22.912594094071327,0,12.01152504855084,11.208010747604696,0,36.03509011541841,44.69549619628858,0
transformed_image_normal_33.png,28.196986763467237,21.146152982319723,0,8.352305787960363,19.329621769638035,0,45.3476323611425,30.364154469854288,0
transformed_image_normal_34.png,29.69188785686926,21.593254736390005,0,10.089322315416352,21.654801178470436,0,47.605977508192495,28.06043473195271,0
transformed_image_normal_35.png,30.52578515289255,20.901178131827173,8.868625820083272,10.799149598328876,16.162450657734965,0,43.18558876407996,32.24028988793303,0
transformed_image_normal_36.png,26.91838923245985,21.33941340250794,0,10.6957814136716,21.218436666959345,0.0,44.83811159147164,30.164903634847008,0
transformed_image_normal_37.png,23.85225761162647,26.05939632310835,0,15.711880867203533,24.82813644795023,0,46.02521784011405,36.16148459431451,0
transformed_image_normal_38.png,28.467442344731854,22.883461718980858,0,12.989897864319921,20.167604284174818,0,46.92939383402198,32.114211760994344,0
transformed_image_normal_39.png,30.405001306807705,19.981853244225412,0,9.321624441841983,18.331379518236595,0,45.55424141710921,31.56442819978938,0
transformed_image_normal_40.png,24.088330995856705,24.076795895443027,0,11.57512670400648,23.98998027730823,0,45.61210981696704,31.908000724296784,0
transformed_image_normal_41.png,35.85094686290781,21.234110174051555,0,9.978927089663387,10.545152324836879,0,40.20488167258779,36.960897118594886,0
transformed_image_normal_42.png,29.827989530115847,23.25757856198343,0,10.731137712874224,21.756785261993908,0,47.913684184057146,29.563170279413708,0
transformed_image_normal_43.png,39.5161459013118,20.134288382407068,0.0,11.128873673743403,5.522027357683943,0,39.03203815201729,37.152829415196535,0
transformed_image_normal_44.png,28.687345769394035,20.87752728348524,4.62493028389543,12.608119013255052,18.137497429800476,0,43.05030042339629,33.71904366747538,0
transformed_image_normal_45.png,32.544689796878075,17.759936632311884,0,10.262209715153986,16.056526894535043,0,44.21965984100429,28.923233376431206,0
transformed_image_normal_46.png,40.249305494397944,23.956221819756085,0,16.048701805099874,5.499011502913719,0,33.39179698450918,44.86855043627678,0
transformed_image_normal_47.png,27.942611997334435,25.39192154887114,0,10.414796469992528,16.82535492529693,0,40.659674239460685,35.754926753037964,0
transformed_image_normal_48.png,27.740980575662938,24.642201613185723,0,11.082738968293043,15.627732626685367,0,41.74438913582928,37.749335465119344,0
transformed_image_normal_49.png,35.20367645942983,22.67040421133989,0,11.186351204823731,8.629354982058212,0,38.967588396648345,34.87591930556603,0
transformed_image_normal_50.png,41.018616786201,17.487944478763954,0,11.078250240460106,9.165572305011816,0,38.88925484287641,35.67318426601829,0
transformed_image_normal_51.png,27.05031586872945,21.811123272567162,0,11.594092745869986,18.404783943244652,0,41.77288178372967,33.98873590816299,0
transformed_image_normal_52.png,26.668414020829577,24.059515526651044,0,13.848930336758725,22.387656578038563,0,45.69360123690374,33.217715719016134,0
transformed_image_normal_53.png,27.131935727408298,22.82823770981556,0.8408964152537145,12.523055019097074,21.625106656313076,0,46.46459447866804,33.988090332057546,0
transformed_image_normal_54.png,26.779336773373004,24.536308143992056,0.0,13.827076193320185,23.93626548627739,0,45.36720529025727,33.61123057188134,0
transformed_image_normal_55.png,29.8118594246364,24.090704645317206,0,10.286826010158174,17.04621957156925,0,43.87124017005083,34.40069192134453,0
transformed_image_normal_56.png,39.0365427961719,22.84790381126405,0,19.003988061974294,2.3224282230386013,0,33.332872020918735,42.7063253830263,0
transformed_image_normal_57.png,23.012212303112268,24.22925164782355,10.514704865936897,12.274136780831098,27.47495391524021,0,46.560199713628094,31.98639759646519,0
transformed_image_normal_58.png,24.7936296380537,24.185436059975537,0.8408964152537145,11.776332156745115,25.425650668774296,0,45.06588711592608,31.806485179123534,0
transformed_image_normal_59.png,28.640418282138267,24.4523206322545,0,10.577712530824181,15.035189667700255,0,41.10329707958382,38.00101308003627,0
transformed_image_normal_60.png,28.559406809843335,24.147247299046775,0,9.790722091363955,23.781816554165257,0,45.71076587493687,32.34132672554259,0
transformed_image_normal_61.png,32.900944051837484,21.208367619047454,0,8.370600056047426,12.09648614598018,0,41.81771681997029,36.96577954887163,0
transformed_image_normal_62.png,28.350818300602462,24.521511920757153,0.0,13.774088527493825,16.35858216279813,0,43.33530777546887,37.78900936096506,0
transformed_image_normal_63.png,28.87696825847101,20.4067588679239,0,7.857252018496159,21.226476408770584,0,44.29625080769544,28.42071735525508,0
transformed_image_normal_64.png,26.68071886207277,24.204732191861225,0,10.573512123677181,24.188521097347444,0,47.133914278933766,36.216400480928854,0
