filename,gstd_bins0,gstd_bins1,gstd_bins2,gstd_bins3,gstd_bins4,gstd_bins5,gstd_bins6,gstd_bins7,class
transformed_image_normal_41.png,6.159013628010639,38.439956921093014,0,21.84164246803445,32.242717386577965,0,24.24024010031273,11.993881454951861,1
transformed_image_normal_42.png,4.744510854004451,35.987326947396866,0,22.874770723757933,42.11990268915489,0,27.475482441400832,13.090740132927113,1
transformed_image_normal_43.png,7.729279464354361,37.24511274834064,0.0,20.847300917621407,30.49496187233717,0,22.33381162016327,13.24111719426642,1
transformed_image_normal_44.png,3.7881435615000867,39.42389992308977,1.7677669529663689,18.92865824777178,37.663137676631585,0,25.316377132266204,11.591336411363153,1
transformed_image_normal_45.png,3.505425931872101,34.42064302663709,0,18.91032053324664,38.14953478128179,0,24.920165484234776,14.5368266387339,1
transformed_image_normal_46.png,19.723573551236182,34.092648705087534,0,23.027811542182935,10.064732312790886,0,19.961814873931694,15.498388504328561,1
transformed_image_normal_47.png,4.906457871967929,42.05045043835416,0,20.77620446289813,35.12482965295512,0,23.08055253472978,13.985813457601658,1
transformed_image_normal_48.png,4.166337971872615,42.3293732181692,0,18.891183119381466,37.532989924886984,0,25.03499825685654,11.857664901908676,1
transformed_image_normal_49.png,7.501104340246018,41.38541452563992,0,22.415055201876104,34.93330098210344,0,22.771875682574073,13.992650310677277,1
transformed_image_normal_50.png,9.763719406083949,36.39411527730561,0,21.446242051849644,28.26507343479333,0,22.784949835452196,12.52248213614449,1
transformed_image_normal_51.png,4.744068848385756,41.806830513609924,0,22.973052777490295,42.020617699116585,0,24.68960308879988,13.95286429651067,1
transformed_image_normal_52.png,1.3670946911355615,40.472109946040824,0,24.551289124714778,40.78142090187315,0,27.075466190071946,11.088513838370195,1
transformed_image_normal_53.png,4.183138111571281,39.19010221075774,3.8890872965260113,24.40543895484063,40.951414883771825,0,27.698359704051224,11.46740440038798,1
transformed_image_normal_54.png,4.232391214101198,40.26850054403216,0.0,21.67160381243091,42.082553603616894,0,27.100405703576214,11.137848306846319,1
transformed_image_normal_55.png,6.0951338318096875,40.0369422338347,0,16.58034517729062,37.01565936402365,0,26.167613366151013,11.213096630647287,1
transformed_image_normal_56.png,13.426155785940711,42.039129452042914,0,28.726099034005326,28.730436849835797,0,20.647464315436277,13.042107583181332,1
transformed_image_normal_57.png,1.4362947671732444,39.70348602471963,2.6943012562182482,26.170314867674836,40.51826940328506,0,27.847474093645502,11.097823651251062,1
transformed_image_normal_58.png,1.3421346745820268,40.36576434123924,4.242640687119285,24.82809665963138,41.575304666624916,0,26.407565825140317,11.705646059894118,1
transformed_image_normal_59.png,2.6298454874654738,40.94323542833999,0,18.632895422344255,36.58346457944197,0,24.64676902274005,10.92805979129785,1
transformed_image_normal_60.png,3.192893060974153,37.39288623738625,0,23.997582704185863,43.322965681448125,0,26.941177711815165,11.6920685657948,1
transformed_image_normal_61.png,5.192696078108024,37.217855317867766,0,17.239607055248985,31.943352854228905,0,24.493332742209493,10.807211755611492,1
transformed_image_normal_62.png,2.5703632696367853,40.69028738645714,0.0,24.413472722748985,37.68419415979882,0,26.877973916971087,10.183982259915906,1
transformed_image_normal_63.png,3.9131934229246963,38.66273376784287,0,19.416404664053967,42.358832272812705,0,25.82340595127515,15.478948770552165,1
transformed_image_normal_64.png,0.892097040309723,39.52790402576256,0,23.97275168026402,45.25716949981829,0,28.482671977482596,11.281417817071798,1
transformed_image_normal_65.png,16.51933081245825,33.40723675598807,0,22.576018944922073,11.38208130433456,0,20.468356815014793,14.458979874940074,1
transformed_image_normal_66.png,5.3641742671117445,37.55241330592597,0,20.750683242198647,35.14421221367145,0,25.313225979477856,11.528840068892476,1
transformed_image_normal_67.png,6.261022171905778,42.28473449840234,0,21.791598423852562,38.562072964400585,0.0,26.69559687752016,10.98117139695887,1
transformed_image_normal_68.png,16.73274181573688,43.68632958375062,0,23.346036516419144,24.603812719990238,0,20.742274923727102,14.429145144391223,1
transformed_image_normal_69.png,6.2342775304477005,41.78361653877987,0.0,19.528464823330378,39.015464124283774,0,25.760831082390578,11.796788189579251,1
transformed_image_normal_70.png,2.8517032486163094,38.11721059821073,0.0,25.044503243350807,43.20146036725595,0,28.455242428348864,11.591231584376063,1
transformed_image_normal_71.png,4.768414394177945,41.41276091568772,0,16.427025778393574,36.623595732286475,0,24.999194809134014,10.974963908678399,1
transformed_image_normal_72.png,2.2466010171503585,41.392948152253524,3.0587551818749126,28.714727062640797,40.02013972177919,0,25.863164743182722,9.425918966025671,1
transformed_image_normal_73.png,5.5956826061470295,39.07567039008126,0.0,19.99925817597352,33.790858452254895,0.0,23.587488029856402,13.128500733317775,1
transformed_image_normal_74.png,7.2595184291512265,37.94846565968885,0,19.178626833820417,33.146882648782295,0,23.739030940421152,11.124006900571345,1
transformed_image_normal_75.png,3.521662761649314,41.658786616216545,0.0,20.8352265631043,36.61027740197456,0,24.52305881966747,12.804526496094713,1
transformed_image_normal_76.png,6.564415191733659,38.10366599822934,0.0,21.273868806146453,31.895133050689864,0,24.16535211142974,12.3306015449158,1
transformed_image_normal_77.png,4.114496728051193,39.4522043851311,0.0,20.629372243949515,38.3923458263303,0,26.745103693560143,9.529968061098602,1
transformed_image_normal_78.png,0.40457105124977133,41.146099946225824,0,26.39757344518569,40.62147481353209,0,26.847516332732418,10.771263407056642,1
transformed_image_normal_79.png,2.904830853362504,39.57161496771653,0.0,24.920947170061986,41.575177441599045,0,26.715427369122587,11.583056135882957,1
transformed_image_normal_80.png,1.8578674065133574,39.78946581295618,0,23.07504473627187,42.781215856816736,0,27.13994956128922,11.901374894432127,1
transformed_image_normal_81.png,16.866160419124228,42.024599574740186,5.303300858899107,21.170242067034433,16.81715370404565,0,18.878319889059657,16.1558032388398,1
transformed_image_normal_82.png,3.324567802425025,40.743748989718725,0,21.161381820235096,40.698629700253214,0,25.325674469175617,11.722190842576879,1
transformed_image_normal_83.png,14.037817755971247,41.000483452725355,4.4243909870464515,18.365186698154265,30.269749755926398,0,22.81890054751499,12.410435251890235,1
transformed_image_normal_84.png,4.992235366905702,41.10251002290115,0,27.43417670417224,34.95382926699335,0,24.29416565394029,9.555716336130885,1
transformed_image_normal_85.png,7.558175443115757,36.60556147055664,0,20.197498954538382,40.376179664224345,0,25.16664784331656,14.675451704261162,1
transformed_image_normal_86.png,4.901358753681964,38.57113613879069,2.1213203435596424,18.57775313828405,39.57313623718916,0,26.387551359966015,12.710605186204246,1
transformed_image_normal_87.png,3.4277157220428367,41.02414004036082,0.0,27.10317693454579,44.46378834406975,0,27.815239415157173,9.498602521289587,1
transformed_image_normal_88.png,5.0757728389361745,38.717982625641376,0,19.99876147356327,35.07169528543509,0,24.954043598558506,11.782960518634846,1
transformed_image_normal_89.png,9.780531963545823,36.70964515234035,0,19.737211653059106,27.748104033042594,0,22.26868784054924,12.691859818714141,1
transformed_image_normal_90.png,3.515238742894239,40.74968720489593,0,25.12922202900962,40.19406255273992,0.0,25.288163366916955,10.799594393688476,1
transformed_image_normal_91.png,3.0965388583829783,37.730149755782776,0.0,23.02031199432265,41.35893441691707,0,27.621839763828884,12.128584451362423,1
transformed_image_normal_92.png,1.6742343419950252,38.06198472507492,0,22.781122536008393,40.43770152976774,0,26.820342327358247,12.192426233161296,1
transformed_image_normal_93.png,17.90605369166057,35.94178004705658,0,17.96748953311094,13.08250366608274,0,21.789764112730353,11.483902982111612,1
transformed_image_normal_94.png,6.2313982357188635,39.09029801238206,2.9415604324537936,18.182630408606585,33.784784929670444,0,23.96997804739227,12.74470123668881,1
transformed_image_normal_95.png,2.719255811853217,41.986776091967315,0,19.69954970212372,38.75996432089649,0,26.35459612233515,11.041108268433112,1
transformed_image_normal_96.png,4.536435519159656,39.20785598128501,0,26.772086635330318,41.63452285080435,0.0,28.02014504360108,10.731048697395941,1
transformed_image_normal_97.png,4.2090186654796895,36.6540412613073,0,20.358150722341957,43.486609551763564,0,26.820184453124995,14.877384626918953,1
transformed_image_normal_98.png,6.841529040531089,40.89857488859451,0.0,21.570249813965,36.76642718780617,0,23.261322304949207,14.86067404291772,1
transformed_image_normal_99.png,3.6712915008507885,41.51612929200694,0,25.26608912592555,35.70459998799848,0,24.68684488468983,12.445864204454619,1
transformed_image_normal_100.png,3.7880574584182254,41.386023713662354,0,20.821553926691855,39.53081829900227,0,26.04320234695648,12.133026354403066,1
transformed_image_normal_101.png,3.7527350948968063,38.8377774693975,0.0,22.619346565168147,42.30300462331598,0,26.871580714383953,13.250145972153026,1
transformed_image_normal_102.png,2.6333470746130083,39.865595168903646,0,26.481027192830627,39.35145698455174,0,24.636902700219967,9.120820522359551,1
transformed_image_normal_103.png,2.507439997097589,37.593589191574104,0,25.569848569063538,41.91019867976038,0.0,28.91562881138524,11.290854079256492,1
transformed_image_normal_104.png,4.003822595331609,39.16489614374204,7.179200925306798,23.016512899222217,42.3215301615517,0,26.310068361788495,12.115689986027839,1
transformed_image_normal_105.png,1.4790480316382402,41.24188619676852,0,23.08782934503525,38.504626638323,0,24.955907440846513,11.62191100407003,1
transformed_image_normal_106.png,10.46273710270824,37.24287634548119,0.6938886664887078,19.02784543146693,29.339329444030184,2.1570298509241304,22.263632048516673,12.89231138589279,1
transformed_image_normal_107.png,19.44917735818941,36.231699309301796,0,20.645248794801294,9.917953551830015,0,20.46470753029535,14.164706131229385,1
transformed_image_normal_108.png,6.025052190633727,39.52197047188381,2.770546142175928,21.081196382776017,34.06591658532587,0,24.03752897536333,11.975363666542997,1
transformed_image_normal_109.png,4.16975027892525,39.68582803734621,1.7677669529663689,21.234850904471834,40.88179006210937,0,28.08300019096184,11.9784560922657,1
transformed_image_normal_110.png,3.264584197566932,41.13581981546308,9.192388155425117,23.817036612668055,39.35918530415217,0,26.362639521970884,12.089991007479393,1
transformed_image_normal_111.png,5.541335755301564,38.81733189252793,0,23.71166960478669,43.9752613740515,0,29.0660626825949,12.343178557998055,1
transformed_image_normal_112.png,3.1961166640292347,38.33604277105432,0.0,20.370276537737542,40.185773842560295,0,24.98420710230348,14.34395279443087,1
transformed_image_normal_113.png,4.615834897684028,38.22914168784682,0.0,17.35287494540027,40.10209714803496,0,26.216142544513392,13.095174741085824,1
transformed_image_normal_114.png,5.210460951929342,38.27857380441352,0,19.393454357151178,33.16237814791828,0.0,24.42917586960815,11.179056847703906,1
transformed_image_normal_115.png,4.805626080833794,37.6066067631938,0,17.5369204412283,34.813010924606324,0,23.537950628260987,12.216038647395232,1
transformed_image_normal_116.png,1.9200845616698683,41.03492946073333,0,25.77666779743279,41.53816756859259,0,26.93071262940693,10.683358527331512,1
transformed_image_normal_117.png,4.205513358633193,42.93367247809861,9.086518299921853,21.17053197905284,34.80791903678983,0,21.577448920034147,15.581155751480887,1
transformed_image_normal_118.png,4.86906138937595,41.896020296038394,0,26.98157142591585,38.05802431234492,0,26.062477735406198,11.128036365760865,1
transformed_image_normal_119.png,9.408109687855942,40.705209383445585,2.4748737341529163,20.270105344125504,31.7538650807242,0,23.291357494170533,13.16144182818966,1
transformed_image_normal_120.png,3.046415567117355,38.54910336841539,0.0,20.0125824302092,39.616531637428146,0,26.64775568557753,15.161247562266162,1
transformed_image_normal_121.png,2.3654100558351105,38.56155999720902,0,23.83166516426594,40.9061351721921,0.0,27.28922426249479,12.288599078811114,1
transformed_image_normal_122.png,3.2029442886775006,36.513749153089336,0,23.753505582405314,43.86489353156966,0,28.257756093794292,12.609065819903215,1
transformed_image_normal_123.png,5.716377893391045,36.589993720152364,0,20.10851554208917,31.906931023953664,0,23.56735361935944,12.705085902973195,1
transformed_image_normal_124.png,5.072101343323634,39.323440899360776,2.8284271247461903,21.231287456823416,34.8566551502272,0,24.722267398204938,11.611995624601125,1
transformed_image_normal_125.png,2.2616099191750907,37.006302386909574,0,23.416485939840502,39.861232770536894,0,25.651893470738155,12.209225369847921,1
transformed_image_normal_126.png,4.325806777472849,42.27678227426258,0,15.623231712318958,38.02638708791301,0,25.968421032725217,10.113423258918019,1
transformed_image_normal_127.png,16.242912481213853,38.02428784742715,0,20.993751668973974,24.383912491690374,0,22.357913802142697,12.844632883034004,1
transformed_image_normal_128.png,4.127454806220406,36.93852402184579,0.0,21.42390534869172,38.0453170948398,0,24.573447621591097,13.788429521994725,1
transformed_image_normal_129.png,6.169959799732267,40.62521791082579,3.181980515339464,22.761239995911403,36.01645381081538,0,23.4741852198017,14.096856830819055,1
transformed_image_normal_130.png,3.5124641382678177,39.723746058993946,0.0,25.048421997180117,42.35647676642319,0,27.14059926630698,11.80642698835712,1
transformed_image_normal_131.png,4.774072328573087,39.59517899745535,0,26.178888160682575,41.378130599015236,0,27.4458392422828,10.682947922666864,1
transformed_image_normal_132.png,5.50851482184631,38.977440291282264,0,19.62165006204768,38.27013430327581,0,25.32660822423915,12.10709762104308,1
transformed_image_normal_133.png,4.069113561110128,38.27313595869071,0,19.503131238227947,34.7681992785986,0,23.433796798796898,12.943920367161416,1
transformed_image_normal_134.png,5.610721082185018,40.24979337252075,0,18.729687273057724,34.42124951646025,0,23.21632655356517,12.49397644549591,1
transformed_image_normal_135.png,5.11958280360215,39.871642986647736,0.0,22.127312632998464,37.47823536491949,0,26.204277657825312,13.08986720796018,1
transformed_image_normal_136.png,2.748409494771817,38.51835715216311,0,22.507820137221195,36.29532528016679,0,24.518836345315,13.749027073183878,1
transformed_image_normal_137.png,4.883940168046512,38.135322930021744,0,19.50002098704661,42.94996569041639,0,25.124895615297316,16.10252217939326,1
transformed_image_normal_138.png,9.273168818971646,39.70363590650114,2.1213203435596424,23.639937549744815,32.4478394757768,0,22.172620242699047,14.970617839020452,1
transformed_image_normal_139.png,6.380834063790721,37.28052494488604,0,18.739931720659733,36.52211046916923,0,24.48488576070562,11.992425988231838,1
transformed_image_normal_140.png,4.378477168612078,39.01137727548021,0,20.67078394632637,36.66730381779874,0,24.16834696286137,12.810060541362612,1
transformed_image_normal_141.png,3.336492400476582,41.30229404647382,0.0,22.087980712532683,38.63546181546446,0,25.448725877462806,12.116669265506795,1
transformed_image_normal_142.png,4.65259365395084,38.77840380041928,0.0,19.036219366299047,39.396725486917056,0,26.722245007666253,11.900766304782119,1
transformed_image_normal_143.png,1.3871783167149294,40.264219264583076,0,19.45249121099098,38.62688561681335,0,25.017969596939896,13.99724019092902,1
transformed_image_normal_144.png,8.020112566335296,44.06325570526916,0,25.8536213250401,33.727384938985196,0,22.385838064083533,14.278087578876404,1
transformed_image_normal_145.png,5.953101082429496,39.05054763444315,0,23.673994945736226,35.932593372281595,0,24.29388276809274,11.355734383856587,1
transformed_image_normal_146.png,5.559828467093719,41.3026475581483,1.4142135623730951,21.043896317800574,35.75906400584701,0.0,23.43750463239924,13.448685455522911,1
transformed_image_normal_147.png,6.738669491917662,37.203807157429665,0,23.2010087202385,41.99505579311484,0,27.22920633907834,11.888452176858072,1
transformed_image_normal_148.png,4.1317388584375605,42.252035275430536,0,22.110732160834875,39.324903394290395,0,23.624371233772056,14.157628787271006,1
transformed_image_normal_149.png,4.222816199159021,40.82072156006328,5.228793147350333,24.435309161080742,39.736600257603556,0,25.96913184826581,11.755036585841912,1
transformed_image_normal_150.png,2.0764967829959664,38.27075806841947,0,34.01627343119047,38.12314601479714,0,31.776676570415503,6.9698733471353975,1
transformed_image_normal_151.png,4.946889017423455,39.3066973567288,0.0,21.278182740895215,39.39865485259975,0,26.1832795835457,12.821732666001061,1
transformed_image_normal_152.png,4.63300412187463,45.3489282079199,6.183849358103684,22.30076816755119,36.52473991965326,0,21.422614749823495,16.165248964571525,1
transformed_image_normal_153.png,14.318846213031167,38.223918665571325,0,17.59076129066603,23.642226006550658,0,24.546927677953356,11.375262161981682,1
transformed_image_normal_154.png,9.575364686108523,41.524595216368446,5.520727968321332,17.697606471740226,42.01069651667901,0,21.33686807574274,16.83763882748971,1
transformed_image_normal_155.png,10.14047716129864,36.20825625843593,0,21.439276859267025,29.41534886493211,0,23.017239098102902,12.949270507328997,1
transformed_image_normal_156.png,5.774681759873984,39.08188148302616,0.0,22.197403544787495,38.19962780842732,0,24.51298977736532,13.052378196829515,1
transformed_image_normal_157.png,5.013221996250561,40.49652667895989,0.0,25.327938896383568,40.221327506268985,0,26.697930110398374,10.67368160590289,1
transformed_image_normal_158.png,3.633384469543137,38.735517511058056,0,19.748239084874655,38.0670839066451,0,26.404642449203187,12.907547763758538,1
transformed_image_normal_159.png,7.319997380560995,44.803061889198815,6.13807184105285,23.8789864636691,35.66291802597571,0,22.14417187086976,14.654468109657707,1
transformed_image_normal_160.png,3.153534096507392,40.27282727925785,0.0,22.848530425246416,36.12682534236834,0,22.904726427349914,14.436535368102032,1
transformed_image_normal_161.png,4.644533099456039,38.23458555703007,0,20.08591228318761,35.642551171571,0,24.71073979192495,12.670382620470141,1
transformed_image_normal_162.png,22.315768617685805,37.8940074535451,0,22.395790313775084,11.1590485121046,0,19.814508232563117,15.966352541293686,1
transformed_image_normal_163.png,6.565642901754845,34.810339589596616,0,19.860733623261023,39.21510345417028,0,25.26775252655485,14.955034115909868,1
transformed_image_normal_164.png,2.87111524142988,39.183930452491644,0.0,28.005685683681335,42.29897250534501,0,29.13366677163716,10.322562120347028,1
transformed_image_normal_165.png,4.795060415813502,42.14464190798286,0,30.26518498957041,30.201814630490766,0,28.398716396856887,8.880154340753439,1
transformed_image_normal_166.png,7.424125919905285,36.31790346836324,0,18.030247569296183,41.255581760683086,0,26.716932286380022,13.367823189841157,1
transformed_image_normal_167.png,13.782809399548706,42.22408141986189,0,26.57957557318387,29.753071119397692,0,22.72579005462542,13.096982280521019,1
transformed_image_normal_168.png,4.923153712926546,36.905195064203916,0,18.01069545347009,30.78702585074959,0,23.714018235214958,10.557970218991871,1
transformed_image_normal_169.png,8.000814508083543,41.50650564547984,0,24.706435843839596,32.261130891331646,0,20.820478283230834,14.270216858790716,1
transformed_image_normal_170.png,5.516665049590484,43.78788620902269,3.890248311418975,25.721027407846385,32.43922540225458,0,23.29741359752912,14.078091270427837,1
transformed_image_normal_171.png,5.752293767689393,40.90265931890478,0,21.765779194822343,41.37743806596027,0,26.81900661086546,12.663357385184307,1
transformed_image_normal_172.png,10.687059093422954,37.981509764685235,1.0107981811236886,22.668939688463286,29.02161522329657,0,21.964534387927113,14.198167599077202,1
transformed_image_normal_173.png,5.952834821952461,40.77245208716549,0,23.937071515602586,39.202743953607474,0,21.45581756156179,12.866604424027964,1
transformed_image_normal_174.png,4.155725328120411,41.52111343536998,3.8890872965260113,26.089318275727006,38.222492548032356,0,23.739333201315223,11.18665201241627,1
transformed_image_normal_175.png,4.030842575601223,39.90235092422256,0,19.077475248831604,38.251745953943484,0,25.323106941138757,12.882099320846939,1
transformed_image_normal_176.png,4.733446389278647,37.38531404975742,0,19.705887072020815,34.60975273996242,0,24.612255928158763,10.865108260106979,1
transformed_image_normal_177.png,10.786275922301586,36.968594325374866,0.0,21.37852251434148,27.032338120897226,0,21.8412502263906,14.205850436786513,1
transformed_image_normal_178.png,6.880821579835448,40.555358100977955,3.5355339059327378,20.969225273428076,35.699693777297504,0,23.59946458607169,15.087116145011077,1
transformed_image_normal_179.png,4.528963973034948,39.46519151164422,0,17.8859862493018,35.33469803202596,0,24.788281347508832,11.031644869108716,1
transformed_image_normal_180.png,5.0346789844392275,36.11096798800352,0.0,20.34089496388001,39.63234337375012,0,25.890061154091512,14.893121725743294,1
transformed_image_normal_181.png,6.597231061977075,39.16961339138085,0,23.624097536800672,38.04270442176608,0,25.840192935793503,13.24090057164012,1
transformed_image_normal_182.png,17.70262450114897,40.894989836743115,6.01194583399338,24.574035845292205,27.292270215897176,0,19.861694568310384,15.80176938815193,1
transformed_image_normal_183.png,1.9883164509879943,37.31118034745455,0,26.700459745073992,40.73218170449247,0,28.560524974059266,10.13095349858557,1
transformed_image_normal_184.png,2.602493660238673,39.334297136916945,5.303300858899107,20.524877128766917,40.094077704782585,0,24.82783049166521,13.360803805153335,1
transformed_image_normal_185.png,2.51218269546946,39.432634766611585,0,30.078784831315854,36.186498151300654,0,32.23524478198186,8.337299295142492,1
transformed_image_normal_186.png,6.728561122597168,40.199703762122255,0.0,20.719867998712036,35.153252359551615,0,23.99777729167702,12.611312287914895,1
transformed_image_normal_187.png,4.3884824888175595,38.49309328557567,0.0,20.60943290932734,37.22650109339258,0,24.288213955891752,13.929041049766768,1
transformed_image_normal_188.png,3.5659356954419836,39.813969476796785,0.0,22.794041212279243,34.80481475493233,0,24.692978368862484,12.252728081084225,1
transformed_image_normal_189.png,7.516397576435732,38.89198660061586,0.0,23.455485984214796,36.51472347206774,0,25.988201520799784,12.111031330817738,1
transformed_image_normal_190.png,6.193718732302316,38.951650082677496,1.8047006523089741,21.60139866280419,33.07979026298145,0,24.19209090587146,12.572960941403105,1
transformed_image_normal_191.png,3.6441776383087867,40.94738362844501,0,24.098419242166774,39.82332031958633,0,27.268356820426465,10.617597337557417,1
transformed_image_normal_192.png,5.097896417011959,41.18671902033026,0,30.053125045736092,31.081782542526344,0,30.771513851258057,9.59077671029993,1
transformed_image_normal_193.png,4.4410790449448765,40.55512767800287,3.1335992794938594,26.798945749714584,39.77532225880158,0,27.089935273403285,10.549875163078102,1
transformed_image_normal_194.png,3.58716606043242,40.0308797099906,0,25.46178978775202,39.374271342420485,0,27.28046423542533,11.437973987526725,1
transformed_image_normal_195.png,5.31848223395371,38.3617135014387,0,20.266309153925167,40.81099715872732,0,27.182189759731678,12.516973698161063,1
transformed_image_normal_196.png,3.0686458044091687,40.40617525696915,0,22.597161349719055,36.19508476991756,0,24.8124943848316,13.433253967191797,1
transformed_image_normal_197.png,4.5822264291500625,42.46177218123064,0.0,22.639060437713727,38.30936074060267,0,24.891782282993816,12.660938908731115,1
transformed_image_normal_198.png,5.40831365238,42.30219397406875,0,16.859112060874242,38.00448968093226,0,25.371159375342433,10.841266169791284,1
transformed_image_normal_199.png,21.3055261068999,36.64038770421614,0,23.915936930338844,10.057932439363935,0,19.57472665097289,16.46254574338175,1
transformed_image_normal_200.png,18.139077164665963,40.875676215554506,0,15.684610481360332,18.50412416491047,0.0,21.402707603051198,10.983111496892553,1
transformed_image_normal_201.png,3.4066694828460715,37.131152980320515,0.0,19.20122795617505,37.36289781297061,0,25.535806323417557,12.813764352039405,1
