filename,gmean_bins0,gmean_bins1,gmean_bins2,gmean_bins3,gmean_bins4,gmean_bins5,gmean_bins6,gmean_bins7,class
transformed_image_pneumonia_16.png,0.13342816500711238,73.74211034380338,146.0,181.24427480916032,78.76993761591638,0,179.85166614436434,244.7490568884865,2
transformed_image_pneumonia_17.png,9.620182849207268,98.76942093040677,147.0,172.24083049989147,51.889796483455626,0,206.14960505529226,236.63000989609105,2
transformed_image_pneumonia_18.png,8.749021799888206,99.74952387206935,0,171.6052566735113,59.47078637129162,0,196.303976339139,236.4631106970244,2
transformed_image_pneumonia_19.png,27.74973196507888,104.19851087530046,0,170.2340425531915,73.23888679007682,0,188.85584218512898,235.66902224921327,2
transformed_image_pneumonia_20.png,0.70597329585383,49.223526649448225,146.0,175.12346711259755,69.76500172235619,0,171.5376047523072,241.24085285601475,2
transformed_image_pneumonia_21.png,0.7281803055513538,57.483130503611356,0,181.06247024092943,79.81842174716284,0,174.69125090383224,242.00363318307205,2
transformed_image_pneumonia_22.png,3.00049710024855,55.97823370131223,0,176.92773037542662,82.95044422507404,0,173.80450270732402,240.5392709507704,2
transformed_image_pneumonia_23.png,3.5638522856678057,97.6599123118853,0,175.8971167145441,87.4995189738108,0,183.398343373494,240.12686047248084,2
transformed_image_pneumonia_24.png,11.060053529608565,93.5276511954993,152.33333333333334,171.11442984202841,98.78615047816568,0,180.651144741948,237.26064008983718,2
transformed_image_pneumonia_25.png,0.9059249921210211,82.3520229595408,151.8,170.81671779141104,73.12945699183085,0,176.8338683788122,240.6911199230954,2
transformed_image_pneumonia_26.png,3.1540940106141018,98.51505583815705,156.0,170.8149502907522,64.49969846821855,0,189.58933702245398,240.44806159665,2
transformed_image_pneumonia_27.png,0.3333333333333333,83.2416606498195,0,167.70390104662226,65.50547650731907,0,183.70968096809682,240.20475923503395,2
transformed_image_pneumonia_28.png,0.19022544018430146,71.62858629403895,0,182.67334344967122,85.73250872666566,0,178.42555597436865,242.61669892544884,2
transformed_image_pneumonia_29.png,1.9026205111614365,91.0850095433857,160.25,172.5097697966933,61.26291312091826,0,191.16088584921022,238.14281472684087,2
transformed_image_pneumonia_30.png,1.471588785046729,97.64480770449218,158.71428571428572,168.0729973474801,65.45200788627166,0,183.41766352761516,237.04083151987172,2
transformed_image_pneumonia_31.png,8.040526425736369,89.88453048055698,150.0,169.25356938892062,82.96355984397454,0,178.5443801551151,237.4192857142857,2
transformed_image_pneumonia_32.png,0.6082509376065462,62.08082240340305,0,187.80954458209737,88.68484076433121,0,178.2155514414176,244.25816132337872,2
transformed_image_pneumonia_33.png,4.268043344919239,95.32838658244926,150.85714285714286,168.8199088990112,69.54870815321202,0,180.57154362416108,236.94183906764067,2
transformed_image_pneumonia_34.png,0.899746835443038,58.964166904286664,147.0,178.63745477009974,82.4859750369078,0,176.76398287529346,240.91649055395453,2
transformed_image_pneumonia_35.png,20.0579185520362,105.62260273972603,0,174.542801263728,77.66020006062443,0,216.17725785664717,235.41120568548052,2
transformed_image_pneumonia_36.png,2.4833113746157225,90.90026985803121,151.0,170.32901003141149,73.5140391014975,0,188.68172241243087,237.62416943521595,2
transformed_image_pneumonia_37.png,13.126680244399186,95.17746137534081,0,170.1291201051742,78.82211114378124,0,194.71079292178845,235.93552224601476,2
transformed_image_pneumonia_38.png,5.083935742971888,98.18033224720902,154.58333333333334,167.70843836274156,72.13389830508474,0,186.58122119815667,236.57770388519427,2
transformed_image_pneumonia_39.png,51.59034967767142,113.58025946075207,0,167.48201646684964,87.10363836824696,111.0,196.32525410476936,230.85594385698707,2
transformed_image_pneumonia_40.png,3.982747068676717,80.60103915383188,148.0,179.315979066132,55.30845371856608,70.5,194.30520727437028,245.5303660919052,2
transformed_image_pneumonia_41.png,0.12316417042314963,68.19375722543353,0,172.8745397518069,54.80466682703873,0,182.0964017486829,243.93025589563473,2
transformed_image_pneumonia_42.png,9.874767873723306,48.00870765636615,0,191.5672965269714,100.57120182845533,0,169.7574025974026,242.27690513752657,2
transformed_image_pneumonia_43.png,1.865124915597569,84.39037469920935,160.5,170.55170481083607,71.06441748051692,0,184.73814866760168,237.48452401848925,2
transformed_image_pneumonia_44.png,1.8194558944765045,80.98304259634888,150.13636363636363,170.3212223847279,61.77927123805524,0,190.45079619658608,241.19777747477502,2
transformed_image_pneumonia_45.png,3.5169398907103826,94.08658722109533,148.6,170.56146111225118,75.87503837887627,0,179.48519929660023,236.43455701852264,2
transformed_image_pneumonia_46.png,2.9658946700507616,84.03609426839034,151.4,165.88356973995272,89.7726640711902,0,186.81443298969072,237.95514559594864,2
transformed_image_pneumonia_47.png,12.223646267222044,90.80652788724558,161.0,174.63492854769027,100.02112382934443,0,182.93876441157278,239.80041190788242,2
transformed_image_pneumonia_48.png,0.9383863080684597,88.60972657362575,147.0,170.06496957229794,59.78959399150974,0,189.76326867519603,244.2574473238072,2
transformed_image_pneumonia_49.png,0.6839927331449334,73.34785608674224,148.27272727272728,181.41124042427813,57.46234725774368,0,185.5874146059848,247.82888726475426,2
transformed_image_pneumonia_50.png,1.1124007936507936,78.17365158664076,0,177.55447384066588,57.09758149316509,10.0,192.8600143575018,244.25752368178388,2
transformed_image_pneumonia_51.png,6.768070519098923,96.42675080425637,152.22222222222223,169.2627657460759,71.21245805369128,0,184.36907611297272,236.07531676545761,2
transformed_image_pneumonia_52.png,16.820278120049288,97.10541727672035,155.69230769230768,165.2958344751987,87.52205220522052,0,183.04310964218996,233.28060863411181,2
transformed_image_pneumonia_53.png,1.0915899850203294,70.88336867615874,147.8,197.52719138822872,101.35906895626509,136.0,177.33670440804661,244.99416401394572,2
transformed_image_pneumonia_54.png,5.086988627972235,89.12404794606068,142.0,176.16951488423373,81.36086808317236,139.0,190.86686032437666,240.53926206244088,2
transformed_image_pneumonia_55.png,1.1994725937087964,70.88701591222843,138.0,183.3741203377903,84.49515591886164,0,183.56592659719075,244.84848716966678,2
transformed_image_pneumonia_56.png,3.8915842507930583,89.45066150371088,0,182.7783092711776,91.00799125168237,0,186.69230769230768,244.59174867524604,2
transformed_image_pneumonia_57.png,4.267978384370237,63.00465807730426,142.38888888888889,184.09211465877792,88.20964625940977,0,172.0353704705246,243.42443752653176,2
transformed_image_pneumonia_58.png,6.791342121030557,89.94078072439959,146.33333333333334,170.20227522203373,73.49602997591221,0,175.43388614970866,237.99614346317009,2
transformed_image_pneumonia_59.png,1.5341732827062478,85.2510667943917,149.66666666666666,175.45448493925778,72.58551894194127,0,180.36696738376128,241.35316293929714,2
transformed_image_pneumonia_60.png,0.7505233345647088,76.76502843216898,136.0,182.78441726885308,93.72453703703704,90.0,184.32266605272247,245.33343757329374,2
transformed_image_pneumonia_61.png,0.47772480683873086,76.741152226503,146.0,177.07636456820705,72.8816729254105,0,178.16929411764707,242.87774943115218,2
transformed_image_pneumonia_62.png,2.51438903118879,75.09980921779295,0,176.0696631046578,74.90259740259741,0,177.8806989883064,242.0561472715319,2
transformed_image_pneumonia_63.png,1.343329886246122,70.14251373626374,0,199.37906594102012,105.2945200648847,0,180.17741935483872,246.0994342400992,2
transformed_image_pneumonia_64.png,6.167673910248167,83.9735727029438,147.66666666666666,178.40011543178701,75.26552602839462,0,182.3484060984061,241.6704280155642,2
transformed_image_pneumonia_65.png,12.792549508378341,57.0716966225558,151.0,181.6434682671434,94.09146930884485,0,167.17212798766383,237.85976035677825,2
transformed_image_pneumonia_66.png,5.460135135135135,66.75121250224538,148.5,169.93459792854648,82.0569203539823,0,171.32153734590284,237.86582197953666,2
transformed_image_pneumonia_67.png,4.827436374922408,64.70588235294117,150.625,177.17532800703657,72.60222762770452,0,177.21363015036127,241.0604960677556,2
transformed_image_pneumonia_68.png,1.4243167484232655,72.57323035892877,0,182.79226141323582,100.5201198202696,128.0,177.96691105537334,245.18535080956053,2
transformed_image_pneumonia_69.png,3.8784254352763057,86.6173806378562,140.33333333333334,176.16006491111602,68.89993023796605,0,186.60826319816374,243.0127583749109,2
transformed_image_pneumonia_70.png,1.3106356395439638,61.68799838498032,148.0,183.26804709703615,78.03841917719468,0,174.0108459869848,242.29819121447028,2
transformed_image_pneumonia_71.png,3.7664410897102205,96.88755573039602,162.0,170.33198209610674,57.14936595219392,0,189.90931919642858,237.72492318814386,2
transformed_image_pneumonia_72.png,1.5324787805300537,73.8720909732017,153.33333333333334,171.06848371543836,69.67029065897493,0,178.4664268585132,238.58652729384437,2
transformed_image_pneumonia_73.png,6.625369603784743,75.93420464700625,153.66666666666666,173.5582817510627,67.56609800362976,0,177.80930992241733,238.65000564143065,2
transformed_image_pneumonia_74.png,2.9772691888525613,63.91002570694087,146.77272727272728,175.85816046966733,72.42176277102773,0,175.635517430188,239.92955923027128,2
transformed_image_pneumonia_75.png,2.9772691888525613,63.91002570694087,146.77272727272728,175.85816046966733,72.42176277102773,0,175.635517430188,239.92955923027128,2
transformed_image_pneumonia_76.png,2.124543610547667,62.77939393939394,147.86363636363637,176.60351520379555,76.36346790205162,0,168.2926543751829,239.55845394367776,2
transformed_image_pneumonia_77.png,8.659481652553247,79.4784074152096,150.47619047619048,170.0855932966934,71.6130933418286,0,172.69722222222222,236.50046078230596,2
transformed_image_pneumonia_78.png,2.6927290836653386,87.16319335631464,148.0,180.3053982005998,82.905656142451,0,182.896099161502,241.7983510604821,2
transformed_image_pneumonia_79.png,0.9970128988458927,79.02199512723335,0,183.7776164110012,87.15221737549982,127.5,185.71404377279833,244.12536507009347,2
transformed_image_pneumonia_80.png,22.068696076835423,105.32584592405354,159.5,170.72754462132175,61.11469918263433,0,195.9427475284049,235.6590137522297,2
transformed_image_pneumonia_81.png,0.6414285714285715,74.31172774129774,141.83333333333334,182.11150023663038,82.57442513603651,0,182.8533983887439,243.94144906215521,2
transformed_image_pneumonia_82.png,1.5238461538461539,72.57398549606542,145.8,174.1375856615709,74.47268890512133,0,177.99690708895213,240.8409805557338,2
transformed_image_pneumonia_83.png,13.727705223880598,50.356813246471226,146.0,186.8198485109313,99.2134465675867,0,171.75356287047546,243.39012345679012,2
transformed_image_pneumonia_84.png,25.06418303300263,92.69263463432333,154.25,173.10685121107267,106.51092043681747,0,185.84743653558985,237.24154702607677,2
transformed_image_pneumonia_85.png,1.0977548181998809,68.58305889561154,142.0,180.9436280828392,87.4383294864397,130.0,182.7341442224153,242.0007315775472,2
transformed_image_pneumonia_86.png,0.6902448025587403,74.93037231470609,0,175.865451725475,84.36884619583014,111.0,185.0738532551207,244.455255899479,2
transformed_image_pneumonia_87.png,3.174679008659301,69.30081555834379,151.0,175.29605548331165,78.46499339498018,0,173.46144944307827,240.00602153153702,2
transformed_image_pneumonia_88.png,1.7610158089471915,67.46188245315162,0,177.49432479627473,77.14576179896318,0,181.40284495021336,243.0166769610871,2
transformed_image_pneumonia_89.png,7.579299079299079,63.62910274291028,152.25,175.36735637498555,85.17914851763383,0,166.90176211453743,238.60524307826466,2
transformed_image_pneumonia_90.png,0.8519234486758167,84.18574046310178,0,172.2110051614032,69.16250944822373,0,178.65159901599017,239.01902047463938,2
transformed_image_pneumonia_91.png,0.5949402279677509,72.6200826860436,159.0,189.15169039145908,105.2307627475769,0,183.5814671814672,245.42890405459656,2
transformed_image_pneumonia_92.png,0.6487489911218725,83.80758039244945,160.28571428571428,165.9413750767342,64.06703531237874,0,179.55671743578085,239.0046331593455,2
transformed_image_pneumonia_93.png,0.8026200873362446,59.761113336003206,151.0,196.43476828464748,102.23973393063191,127.0,178.30089680096373,244.83502256417844,2
transformed_image_pneumonia_94.png,0.6654804270462633,74.54617887258482,139.25,184.67343173431735,94.25006390048564,0,181.64037814037815,241.93244320446394,2
transformed_image_pneumonia_95.png,10.64736519607843,71.3821540062435,148.4,178.07210713059402,89.99156692056583,0,171.86861098836354,238.50078301722638,2
transformed_image_pneumonia_96.png,2.4903962390866354,84.35532820653667,142.0,179.75344256580095,78.74666802319666,0,188.6410850915836,243.15378392292416,2
transformed_image_pneumonia_97.png,1.1080296678490809,65.14073426573427,143.5,175.74461631786474,75.58984722888265,0,170.61444007858546,240.28734300695038,2
transformed_image_pneumonia_98.png,11.585718714477627,48.245300503044746,142.5,180.12361963190185,88.72828083543098,0,166.04550499445062,238.9522749329223,2
transformed_image_pneumonia_99.png,0.39207258834765996,70.65439881338648,0,178.44896265560166,75.85204632093793,0,179.14035745531808,243.1327086060773,2
transformed_image_pneumonia_100.png,3.9127452544265435,71.02919511318721,0,180.21527155404195,87.33506311360449,0,175.3390625,243.131555185108,2
transformed_image_pneumonia_101.png,1.4130160447088516,70.61003093239063,150.33333333333334,181.71020174012813,81.53821051832739,0,180.46497650529997,244.08354746347553,2
transformed_image_pneumonia_102.png,3.3489120151371807,60.53279497532526,146.25,183.81440513383433,89.29547346180934,0,177.05911594787048,243.92857645981545,2
transformed_image_pneumonia_103.png,1.006789831043739,62.647808388885615,0,190.38371948953042,110.81227467091473,111.0,178.48443711820033,246.51846888349107,2
transformed_image_pneumonia_104.png,5.677859391395593,61.25440200134706,144.5,190.96641682079238,94.5641726899785,0,175.37397034596376,245.03998435054774,2
transformed_image_pneumonia_105.png,0.25216602861172677,69.82189567625788,136.44444444444446,177.89191936303575,62.89660914320315,95.33333333333333,174.66371318401838,246.40486707225602,2
transformed_image_pneumonia_106.png,0.20963229416466828,75.56848531095002,0,191.7822523164647,107.4999599903977,0,185.7433900164564,246.28317564788154,2
transformed_image_pneumonia_107.png,0.5409800043946386,78.52837057494351,0,191.11266447368422,95.45756483640731,0,183.37724927645652,244.95055568156045,2
transformed_image_pneumonia_108.png,11.83851942241204,95.67786403901663,151.72222222222223,169.04449718184514,97.60323668240054,0,180.80722371967656,237.75537335285506,2
transformed_image_pneumonia_109.png,1.710656876364358,76.93454410674573,0,174.93134426769967,83.12081632653062,0,185.34060026877705,240.2275381427764,2
transformed_image_pneumonia_110.png,0.7577981651376147,78.36688672462252,0,186.74828417733258,85.95925896852187,0,187.5260586319218,244.30864197530863,2
transformed_image_pneumonia_111.png,1.157246564687581,83.84868885041995,0,188.41488020176544,96.3243839646929,131.0,189.7566032752245,243.79453478874285,2
transformed_image_pneumonia_112.png,2.0461841308298,88.26080325368582,157.5,176.97012362637363,79.92801590044937,0,174.17302573203193,243.4235893949694,2
transformed_image_pneumonia_113.png,0.7842269224463027,76.31385128632834,0,187.42131074453857,90.48344744260974,120.0,182.84287996348698,243.82961016206747,2
transformed_image_pneumonia_114.png,0.41366098559915443,74.96424776548534,156.0,190.0164570230608,105.79413269657172,89.5,185.40400471142522,244.96362383213355,2
transformed_image_pneumonia_115.png,1.1402395036791229,74.40661417322835,0,193.85835232823186,58.16357643180882,0,160.16671497304503,248.19102698913426,2
transformed_image_pneumonia_116.png,0.8808254115464874,52.15860973888497,130.0,184.40718438538207,70.29719719719719,0,165.8893567402993,248.69088833935706,2
transformed_image_pneumonia_117.png,2.5941379310344828,96.39213702392136,151.5,177.49342803494162,64.29334399715631,0,183.7976283351537,240.62692355811336,2
transformed_image_pneumonia_118.png,2.5941379310344828,96.39213702392136,151.5,177.49342803494162,64.29334399715631,0,183.7976283351537,240.62692355811336,2
transformed_image_pneumonia_119.png,11.911144578313253,43.409787331351474,0,183.78294480009663,101.96010020774777,0,166.86329904960292,239.9231935014549,2
transformed_image_pneumonia_120.png,5.243458475540387,95.36960498678772,149.33333333333334,172.67881699161723,67.83159886471145,0,178.53594389246055,238.48686244204018,2
transformed_image_pneumonia_121.png,2.3873193166885676,95.54314873180249,0,174.60691070817654,66.86580543105721,0,183.18596691386196,239.96290292412246,2
transformed_image_pneumonia_122.png,0.9932432432432432,87.31321754489255,141.0,174.5112520636024,73.85900143617471,0,182.71295535469736,240.87138974909942,2
transformed_image_pneumonia_123.png,0.1521041068108839,74.1146841784578,143.0,187.8586175488311,86.74757281553399,68.0,182.67158114697006,244.9002185545256,2
transformed_image_pneumonia_124.png,10.577084252315835,59.41535198197004,144.0,173.88341187558908,85.491871642635,0,167.71350239890336,238.23622476813966,2
transformed_image_pneumonia_125.png,29.677810218978102,104.45257794369893,155.80645161290323,163.08824065633547,91.13497571131158,0,182.76937799043063,233.47840695720922,2
transformed_image_pneumonia_126.png,0.3533745947539051,67.35706914344685,147.0,172.512716654107,68.97655833777304,0,174.6524300441826,239.99152140400807,2
transformed_image_pneumonia_127.png,5.540744404599975,79.83529866615117,148.0,170.63384479523125,78.60646662387677,0,170.26957569267836,238.19322951181798,2
transformed_image_pneumonia_128.png,1.7133696697659506,85.11748633879782,0,181.04357039925404,81.0849743728082,0,188.23060970551637,242.53001999034947,2
transformed_image_pneumonia_129.png,7.827391058290888,63.768636250311644,0,175.23835435732542,85.84385951830586,0,173.08235614944095,241.0614362543499,2
transformed_image_pneumonia_130.png,1.610107676276485,76.71555955497382,139.0,177.1728669093492,76.5597879591064,0,178.59383096853793,242.28251001335113,2
transformed_image_pneumonia_131.png,1.8600953895071541,60.43689702697382,0,187.57989096246592,94.7379080445311,0,178.1350239128017,244.26813927368028,2
transformed_image_pneumonia_132.png,1.0270839602768582,61.22597010832305,141.0,182.19468074704216,95.58783193277311,0,181.13565657783673,243.41184737544796,2
transformed_image_pneumonia_133.png,0.25112631403303853,78.69479338127003,143.0,176.3864710271077,74.34698903066935,0,180.35205831903946,241.38606087907846,2
transformed_image_pneumonia_134.png,2.019453980709498,80.1946964410328,148.0,173.84272440542154,76.77829396066028,0,187.01001413760602,241.5589152542373,2
transformed_image_pneumonia_135.png,0.577269139700079,74.829977041653,143.0,193.26415959642284,94.70884781179221,0,181.1254351218341,245.040711312902,2
transformed_image_pneumonia_136.png,1.0745768125199617,65.90881897885508,139.0,176.56293034427543,79.49403955567597,0,179.20882488126244,241.3622839779705,2
transformed_image_pneumonia_137.png,9.618254420992583,96.63165853323252,0,173.70260911579965,69.13934659090908,0,193.1247412722506,240.2465038345041,2
transformed_image_pneumonia_138.png,0.15852923447860157,67.46311096155463,0,185.0075456711676,81.06770797495355,0,177.29020134228188,242.6405936622543,2
transformed_image_pneumonia_139.png,10.412891172349369,47.69847036328872,142.0,197.53948001925855,108.98711814501289,0,171.16940308005601,242.90508402164625,2
transformed_image_pneumonia_140.png,3.0915268340036057,45.35657305212545,149.33333333333334,176.41262619081473,80.86696552178786,0,164.23672658862876,238.068134774609,2
transformed_image_pneumonia_141.png,0.5341562394318566,65.60435501117915,160.0,176.26391688633896,74.61540110007857,0,179.3054113145668,242.0714994377935,2
transformed_image_pneumonia_142.png,3.553917187965445,93.76786327722432,0,176.41872620507195,51.57373646209386,0,200.25447651148093,239.83480509650562,2
transformed_image_pneumonia_143.png,0.704014939309057,49.67387012987013,144.8,176.17457704618198,72.2613948380011,0,169.4149696561025,240.0683492331844,2
transformed_image_pneumonia_144.png,6.636437908496732,87.10589770679262,152.0,170.43780698260986,79.59985055109284,0,174.33003754693365,237.51671035386633,2
transformed_image_pneumonia_145.png,51.082440157199,119.93150094778562,153.5,169.88294047143427,51.31665014866204,0,190.94530811013297,234.11673312962867,2
transformed_image_pneumonia_146.png,0.5024341111297633,76.24921395418475,154.0,176.955878166809,73.39942480121807,0,179.0851219003959,244.539793843349,2
transformed_image_pneumonia_147.png,28.34734122127023,110.62167900036394,151.85714285714286,172.6071906354515,48.27265768524189,0,198.5987328405491,237.898220458328,2
transformed_image_pneumonia_148 (1).png,0.21306146572104018,76.82706933471167,0,185.70802128498227,80.96158017041053,0,180.924,243.32501534056044,2
transformed_image_pneumonia_148.png,0.21306146572104018,76.82706933471167,0,185.70802128498227,80.96158017041053,0,180.924,243.32501534056044,2
transformed_image_pneumonia_149 (1).png,0.6521360069747166,61.603473798480216,0,186.33362575664532,76.20578905630452,0,175.17702653580517,243.95996214602897,2
transformed_image_pneumonia_149.png,0.6521360069747166,61.603473798480216,0,186.33362575664532,76.20578905630452,0,175.17702653580517,243.95996214602897,2
transformed_image_pneumonia_150 (1).png,0.0005845389449072045,60.92264725795531,0,176.18832718594055,74.99220819697678,0,170.89529839371556,240.97128129602356,2
transformed_image_pneumonia_150.png,0.0005845389449072045,60.92264725795531,0,176.18832718594055,74.99220819697678,0,170.89529839371556,240.97128129602356,2
transformed_image_pneumonia_151 (1).png,18.606376811594203,101.6959236773634,0,175.45991818260944,68.77774026558632,0,192.14902777777777,239.83880963139887,2
transformed_image_pneumonia_151.png,18.606376811594203,101.6959236773634,0,175.45991818260944,68.77774026558632,0,192.14902777777777,239.83880963139887,2
transformed_image_pneumonia_152 (1).png,0.43280366280635607,76.68140110690358,0,181.52313359087233,78.96212724537652,0,184.25160652496294,243.68716616139744,2
transformed_image_pneumonia_152.png,0.43280366280635607,76.68140110690358,0,181.52313359087233,78.96212724537652,0,184.25160652496294,243.68716616139744,2
transformed_image_pneumonia_153 (1).png,0.17384887839433294,76.39965656263999,0,184.2550103015546,80.47142303218301,0,182.69039735099338,244.54540001499586,2
transformed_image_pneumonia_153.png,0.17384887839433294,76.39965656263999,0,184.2550103015546,80.47142303218301,0,182.69039735099338,244.54540001499586,2
transformed_image_pneumonia_154 (1).png,0.3464373464373464,59.10055918870249,0,180.06996890270992,77.80304067935899,0,168.19783852511125,240.26797228080747,2
transformed_image_pneumonia_154.png,0.3464373464373464,59.10055918870249,0,180.06996890270992,77.80304067935899,0,168.19783852511125,240.26797228080747,2
transformed_image_pneumonia_155.png,43.89601505045322,117.03762700753852,152.5,171.40733238808994,72.6900091240876,0,198.41281628162815,235.6460275579009,2
transformed_image_pneumonia_156.png,0.6040617384240455,58.77384150436534,0,184.68537291817523,83.54081152008614,0,171.63517472274535,242.48225413167162,2
transformed_image_pneumonia_157.png,15.625882864283385,104.92413435352094,153.9,169.25787469712702,54.519002143831614,0,202.156382079459,233.2691950379802,2
transformed_image_pneumonia_158.png,0.05413703943115708,81.95674194619728,167.0,171.44664967225054,66.60883567299753,0,178.62218515429524,239.94475462826918,2
transformed_image_pneumonia_159.png,15.299228051812115,101.685540950455,147.0,171.88490258346923,61.602013162988776,0,188.7703691915977,238.5376734012548,2
transformed_image_pneumonia_160.png,0.4658036150464094,81.19682331750451,0,178.28247248094834,66.33818460360015,0,180.13846014163792,246.7586381257374,2
transformed_image_pneumonia_161.png,0.9815021527667038,81.12608695652175,158.0,172.20869947275924,54.325806451612905,0,181.21530169187005,240.17267610860287,2
transformed_image_pneumonia_162.png,19.06117614269788,103.19950521293515,158.0,171.01333926189417,86.92963917525773,0,184.60862227677202,236.68295780870335,2
transformed_image_pneumonia_163.png,33.21659877800408,111.71931623931624,153.5,170.02330135108673,58.443384422896465,0,197.74858757062148,233.48722151088347,2
transformed_image_pneumonia_164.png,0.011589640864215196,75.86878431372548,0,180.74174319316901,70.70263087961733,0,185.43668592694152,247.0569721450812,2
transformed_image_pneumonia_165.png,5.925978107727322,90.34119564285102,141.0,178.67952176131809,61.81168631471041,0,195.73708783192296,242.21084968232913,2
transformed_image_pneumonia_166.png,0.20960234073680012,69.31033727551467,0,191.94356483729965,60.04853975121687,0,159.4267959573887,247.63835113484646,2
transformed_image_pneumonia_167.png,0.39065523914846556,74.90095445411923,155.0,176.7119881905058,64.53211781206171,0,187.03581833761783,247.76180199622337,2
transformed_image_pneumonia_168.png,0.5229547808077322,72.41915617244231,148.0,171.09703605814613,69.04955386770887,0,177.7793062904174,241.19256881866437,2
transformed_image_pneumonia_169.png,0.08903113180098923,68.92204916781188,0,187.50272617124395,85.3383431085044,0,178.77347793936406,243.80670214295986,2
transformed_image_pneumonia_170.png,1.1571410467621341,88.85797608632254,0,174.87723693629206,76.09585348450013,0,176.64072847682118,241.26315454603295,2
transformed_image_pneumonia_171.png,1.1117418997507615,51.401234567901234,135.5,186.08804605485946,89.69366440724858,0,168.07109004739337,241.54660731147985,2
transformed_image_pneumonia_172.png,20.517448655869092,100.92778774132293,156.41666666666666,170.22117296222663,86.39587465291551,0,192.53198559955692,235.25766456266908,2
transformed_image_pneumonia_173.png,0.34681469733016124,72.56177091944521,136.0,173.51040769451623,61.76617288580536,0,185.52716479545748,241.73322022395658,2
transformed_image_pneumonia_174.png,0.4101062380822664,82.01108495938045,141.5,180.42111506524319,72.63288920056101,0,187.86661097187414,242.19953516986806,2
transformed_image_pneumonia_175.png,0.16916835699797161,68.00207482331582,0,181.78311003733802,87.86505851444949,0,171.70935960591132,248.1120777027027,2
transformed_image_pneumonia_176.png,0.3380533854166667,77.34398359462857,0,195.4527717559616,97.38588218734604,0,185.14591229020033,245.5556154260642,2
transformed_image_pneumonia_177.png,0.6207226936764303,73.46221588526377,0,193.4712619300106,92.47064491264132,0,176.40091973244148,243.67862449586076,2
transformed_image_pneumonia_178.png,0.310964278339872,59.58953387376954,0,185.92966985697387,88.40510366826156,0,177.50368576242627,243.8307590952346,2
transformed_image_pneumonia_179.png,0.9609604105571847,88.66205652435357,0,176.41678867740362,71.41358333333334,0,183.2391922639363,241.82556634304208,2
transformed_image_pneumonia_180.png,1.5622736138200055,66.02524293532893,155.5,181.8511403643043,81.82503293807642,0,177.95532994923857,243.7197362883995,2
transformed_image_pneumonia_181.png,12.75466871322589,66.90359055742908,147.5,171.31037879466285,83.25575101488498,0,165.61395253682488,237.9109324261636,2
transformed_image_pneumonia_182.png,0.5553090332805072,69.36150405029622,150.5,182.08152440821138,91.14288994336445,0,183.33989010989012,244.17753891771682,2
transformed_image_pneumonia_183.png,1.2286115007012623,63.766482624228644,142.0,195.3344262295082,104.76589049716803,0,179.46255100697644,244.18373983739838,2
