filename,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7,class
transformed_image_pneumonia_40.png,79.30209380234506,31.055390610502876,89.0,51.198328009243525,183.14205457463885,129.5,239.26860951090026,188.8247685381806,2
transformed_image_pneumonia_41.png,88.95492220444962,8.037803468208093,0,64.2854902495568,159.99703311683106,0,217.0053805627172,205.0980574869185,2
transformed_image_pneumonia_42.png,116.11130454967503,12.227673356695338,0,87.35173651430381,195.28036315154594,0,214.1733766233766,215.47108855202688,2
transformed_image_pneumonia_43.png,68.66796083727212,1.8459951873496048,107.75,66.4936945352639,162.8043799940811,0,204.95778401122018,200.5906032414721,2
transformed_image_pneumonia_44.png,70.65485023358066,3.5233265720081137,96.27272727272727,59.09167885459164,164.82190486191325,0,214.67934471302556,200.12714753204253,2
transformed_image_pneumonia_45.png,87.76211293260474,4.0304259634888435,101.8,73.67791914631644,152.14614676082283,0,199.85272567409143,203.37631109127426,2
transformed_image_pneumonia_46.png,34.49888959390863,0.874270678412081,78.4,58.2548463356974,174.35803670745273,0,202.11739953713445,200.90257430517875,2
transformed_image_pneumonia_47.png,31.31496315283563,2.6608094951087207,111.0,68.74842140245929,172.19864724245576,0,213.57167718077008,195.4837421207015,2
transformed_image_pneumonia_48.png,73.73463732681337,2.1796496724579892,99.0,60.9338304619868,157.27811037335366,0,220.40008254230293,204.2082021474126,2
transformed_image_pneumonia_49.png,83.8415421881308,21.935337604731394,117.72727272727273,57.44350324101355,180.3989769820972,0,236.80756278264215,198.92490407454778,2
transformed_image_pneumonia_50.png,82.3390873015873,19.049495790544917,0,54.56398632580262,179.80977917981073,127.0,231.80145626089632,198.12943247547992,2
transformed_image_pneumonia_51.png,70.75455435847209,4.871380846325167,101.55555555555556,72.92092191535863,148.03072567114094,0,202.90298388383596,196.66463646745336,2
transformed_image_pneumonia_52.png,67.46717127266326,8.470508261869902,101.5,77.9912304741025,145.0955595559556,0,193.47348757005318,198.82827823273684,2
transformed_image_pneumonia_53.png,83.85940509308796,1.6161163283853377,129.0,82.61624493219628,200.93486718540382,173.0,227.9839507529955,210.18364408064272,2
transformed_image_pneumonia_54.png,32.79943878304534,0.1593207641403421,95.0,57.36163175303197,178.1244176798091,121.0,223.47022512708787,192.26003513988377,2
transformed_image_pneumonia_55.png,74.61593520436993,1.1509845237230254,114.0,66.17901125967629,182.56138359067515,0,226.99456275487086,206.9165836844121,2
transformed_image_pneumonia_56.png,72.16010449710767,0.5270087124878994,0,64.31405461819448,179.476699192463,0,232.2986643581499,198.7795609386828,2
transformed_image_pneumonia_57.png,104.58805597893861,6.001585728444004,124.55555555555556,72.88819749056411,182.35107587768968,0,218.46576527852895,212.0428045846894,2
transformed_image_pneumonia_58.png,93.24925104853206,4.989126183212078,94.66666666666667,73.14689152779164,150.7692033187617,0,199.1922904527118,200.18715222301802,2
transformed_image_pneumonia_59.png,90.27407663099758,1.6600191587564226,115.0,69.4949242802463,161.50108346409624,0,212.5115891741846,202.868178913738,2
transformed_image_pneumonia_60.png,69.24738332717645,7.351001895477931,74.0,58.538354641467485,198.42872299382717,135.0,233.2654541268562,199.7406770385427,2
transformed_image_pneumonia_61.png,88.78464573401283,1.8044978048561957,95.0,65.10497992653967,168.84817023783228,0,217.34423529411765,206.13128318278976,2
transformed_image_pneumonia_62.png,95.51890914569836,3.8439602369715833,0,68.34668406884738,165.93621933621932,0,213.37774274076995,205.51669953977645,2
transformed_image_pneumonia_63.png,69.13857290589452,2.6752518315018317,0,82.42425009492469,204.84335989844135,0,232.56378850351686,203.26334960861814,2
transformed_image_pneumonia_64.png,93.93956538510994,1.8621766280107048,109.66666666666667,69.26044296948272,161.4291954859847,0,218.29435204435205,202.73683527885862,2
transformed_image_pneumonia_65.png,108.84517379864285,8.056191981038909,128.57142857142858,93.20980717660579,163.83615273078783,0,192.69101773323052,207.2914405459137,2
transformed_image_pneumonia_66.png,96.33699324324324,4.889347943236932,111.66666666666667,80.7954148725707,157.59716814159293,0,188.57621464829586,207.78115888246833,2
transformed_image_pneumonia_67.png,92.69646182495345,3.3886029411764707,116.5,75.33672945833028,159.72513122519524,0,208.85002929115407,198.69165154264974,2
transformed_image_pneumonia_68.png,49.318675543097406,1.9017668629847762,0,59.65329715701309,201.72101847229158,134.0,233.33744935365618,201.4632228218967,2
transformed_image_pneumonia_69.png,83.95669947009841,2.1474806567276845,105.33333333333333,62.905952644390354,160.88264475622046,0,221.76880897730172,206.0409123307199,2
transformed_image_pneumonia_70.png,86.57082617523037,6.669223781164833,122.66666666666667,78.68323183110029,168.6945254292193,0,211.9844818955448,201.9139534883721,2
transformed_image_pneumonia_71.png,59.896061079298974,3.5761867296092316,104.5,66.50392703318977,148.35675008416564,0,211.19405691964286,199.56985360563888,2
transformed_image_pneumonia_72.png,83.09786939199722,4.446755994358251,112.44444444444444,71.61861655023124,159.3910953331854,0,204.56648014921396,199.3149245063879,2
transformed_image_pneumonia_73.png,96.11827321111768,9.933087578194817,108.08333333333333,83.23663211276009,146.0767332123412,0,199.9465087790935,201.50981608936027,2
transformed_image_pneumonia_74.png,89.86766308578545,7.9751872135911475,104.5909090909091,82.04774951076321,155.91172719339465,0,200.88830078481476,203.02271523568527,2
transformed_image_pneumonia_75.png,89.86766308578545,7.9751872135911475,104.5909090909091,82.04774951076321,155.91172719339465,0,200.88830078481476,203.02271523568527,2
transformed_image_pneumonia_76.png,99.26504394861392,9.6067217630854,118.5,83.45061462152253,164.09913964262077,0,193.24056189640035,203.9034556266128,2
transformed_image_pneumonia_77.png,101.44264819091609,14.316305034758795,110.14285714285714,86.1228939544103,142.8630933418286,0,188.734126984127,201.61181650624616,2
transformed_image_pneumonia_78.png,63.98738379814077,0.49804136634283924,107.33333333333333,64.85238253915361,175.36316025736946,0,224.396099161502,189.67719806155202,2
transformed_image_pneumonia_79.png,62.065987780040736,3.0715349214943153,0,62.333212308250886,190.84269356597602,133.0,229.9028139656071,196.4834988317757,2
transformed_image_pneumonia_80.png,32.80139996744262,3.5365083012581144,94.0,63.9068017366136,149.02572691946938,0,215.89729969012836,185.6578053973186,2
transformed_image_pneumonia_81.png,70.70014285714285,5.541198898538445,104.5,63.3530525319451,184.9913989819203,0,225.6688982185408,202.92519308569328,2
transformed_image_pneumonia_82.png,79.97384615384615,0.8508717790464434,116.0,61.92619926199262,171.00024348672997,0,213.56526042311023,203.7365719052814,2
transformed_image_pneumonia_83.png,117.5196828358209,9.799674267100977,141.0,76.68428300912377,191.37204529370135,0,219.4079959641821,216.24734931009442,2
transformed_image_pneumonia_84.png,37.24033205102248,2.902503498678277,99.25,74.29065743944636,166.19589926454202,0,206.03882528621205,203.62689715792558,2
transformed_image_pneumonia_85.png,75.6087820385456,0.758596921191698,104.5,67.42072699149266,183.66005481823427,132.0,218.27410947002608,203.60162277201383,2
transformed_image_pneumonia_86.png,71.89506704391684,8.96000552600677,0,53.610798759209,189.31219299203144,123.5,225.60957784402348,201.2715292675452,2
transformed_image_pneumonia_87.png,100.62645565840549,4.159452112086993,111.0,71.49830949284785,166.89988180490857,0,205.75567770866485,206.74764308740345,2
transformed_image_pneumonia_88.png,90.673730238816,2.1084965928449746,0,67.49548894062863,170.77667811216588,0,217.2846372688478,206.52220163338137,2
transformed_image_pneumonia_89.png,105.39055539055539,5.657833565783356,125.5,82.20806843139522,163.05374455529014,0,191.34405286343613,208.7940374972749,2
transformed_image_pneumonia_90.png,81.00657258843998,2.3549891720806264,0,68.53818563555245,156.97634164777023,0,207.39760147601476,197.69625407166123,2
transformed_image_pneumonia_91.png,75.12107311648596,8.985342019543975,119.0,68.84842081850533,206.4731563421829,0,231.02746828461113,207.32284223203533,2
transformed_image_pneumonia_92.png,78.74398708635997,4.370290233529807,115.28571428571429,63.305197462656025,158.52066356228173,0,199.06342350534212,206.13864289484488,2
transformed_image_pneumonia_93.png,72.53449781659388,13.405620077426244,125.0,84.514495936745,202.15312563632662,137.0,225.79386962923303,208.52482059628616,2
transformed_image_pneumonia_94.png,66.61002372479241,5.031803997078547,119.5,70.63110484046017,192.00349322654853,0,218.41828541828542,202.0383286834064,2
transformed_image_pneumonia_95.png,103.50949754901961,3.8307318765175165,113.0,81.36122238754722,161.61248639825897,0,200.15613492414198,209.74032828722233,2
transformed_image_pneumonia_96.png,54.75057085292142,1.3947404559187035,105.0,59.38635175178665,181.11242242344085,0,228.0725712960816,195.47157461204677,2
transformed_image_pneumonia_97.png,95.37681393099,7.662684537684537,123.0,75.85886159134567,163.8514078235254,0,201.28082023575638,209.10187781977808,2
transformed_image_pneumonia_98.png,117.09176397643898,11.380195922689966,128.0,89.40030674846626,169.08361113000885,0,193.6794038370065,209.4211337557801,2
transformed_image_pneumonia_99.png,88.33985991722382,3.2308334105868175,0,68.39253112033195,172.0981083219449,0,216.74940632420947,204.2354440846138,2
transformed_image_pneumonia_100.png,98.6765034295741,1.572493711821775,0,67.0957160781502,178.53534361851334,0,218.80228365384616,208.1705910953671,2
transformed_image_pneumonia_101.png,78.14025599423111,1.592944468993961,121.33333333333333,66.85620040156803,179.2429232754041,0,223.38946563217135,205.27736583217091,2
transformed_image_pneumonia_102.png,91.34304635761589,1.4666666666666666,129.5,71.51152579582876,183.63826109225943,0,219.85167271261588,207.5126435162358,2
transformed_image_pneumonia_103.png,80.57950418443076,15.591056574833344,0,71.80894560773139,211.98566278192337,151.0,233.54969456026373,210.9895301113996,2
transformed_image_pneumonia_104.png,107.2400314795383,5.596555373809295,136.25,78.85077387326,189.09305202839096,0,224.71246567819878,216.39632237871675,2
transformed_image_pneumonia_105.png,86.68305460407012,34.72418833666718,112.77777777777777,53.698119600203285,179.67696033908567,144.0,232.1479202559685,202.17018084840404,2
transformed_image_pneumonia_106.png,55.54896083133493,0.5957922276121437,0,70.28011404133998,207.67976314315436,0,234.90477235326384,206.80074043603454,2
transformed_image_pneumonia_107.png,77.39903317952098,0.01506402209389907,0,74.1328125,193.34407462370152,0,229.31961746571034,204.7105163680351,2
transformed_image_pneumonia_108.png,72.00386414480374,4.281875186622872,101.05555555555556,71.89305843963216,159.84005394470668,0,203.72194070080863,204.0163982430454,2
transformed_image_pneumonia_109.png,45.384600119071244,0.3590808005930319,0,61.234649303552295,176.98016326530612,0,216.12602657906524,198.08721039743833,2
transformed_image_pneumonia_110.png,61.494311926605505,0.25635662461598796,0,69.06751994064182,185.78726744642438,0,228.98709596592332,201.80149051490514,2
transformed_image_pneumonia_111.png,60.30515945035001,2.897352054882349,0,68.2156368221942,196.58578521515264,132.0,230.1527997886952,197.99094081829656,2
transformed_image_pneumonia_112.png,89.45654149000606,2.0401626842907983,123.5,65.41380494505495,168.20186657449014,0,218.1950113378685,200.82522093813733,2
transformed_image_pneumonia_113.png,72.53943269388424,2.5618143324565343,0,70.9817209094962,190.19081755940394,133.0,224.296668188042,206.73850197109067,2
transformed_image_pneumonia_114.png,72.67525432685956,6.926182886430402,124.0,69.39192872117401,206.98089715162885,126.0,230.92723465514985,203.5860775003829,2
transformed_image_pneumonia_115.png,69.04458231135479,5.0913385826771655,0,70.8957994138717,171.64194478780388,0,236.13448495739377,203.9189449702068,2
transformed_image_pneumonia_116.png,103.6522142360306,30.35726887791108,131.0,62.346034053156146,183.98718718718717,0,238.23540843428128,216.60443218565723,2
transformed_image_pneumonia_117.png,62.81413793103448,2.0839054708390545,101.0,66.37260184504858,156.7918777214965,0,221.98533312529256,189.3897160015013,2
transformed_image_pneumonia_118.png,62.81413793103448,2.0839054708390545,101.0,66.37260184504858,156.7918777214965,0,221.98533312529256,189.3897160015013,2
transformed_image_pneumonia_119.png,114.2507530120482,11.218385547678938,0,82.20111124531948,193.83575705731394,0,203.95664627001693,215.01982298739088,2
transformed_image_pneumonia_120.png,74.18600682593856,5.007453079476929,101.66666666666667,71.55580672506358,147.3980132450331,0,207.97516072472237,194.32411700727002,2
transformed_image_pneumonia_121.png,85.5545335085414,1.9618039921957076,0,70.48195347245981,154.89612443975744,0,211.9128636622932,202.31772554398654,2
transformed_image_pneumonia_122.png,72.0299488677867,0.6559464233146894,89.0,63.456686071769916,166.91070372560614,0,215.9801424267324,196.94944068760665,2
transformed_image_pneumonia_123.png,71.45141118810209,2.4206891882743213,105.0,70.54771784232365,187.87929057411512,134.0,227.2961458091479,203.51058858994648,2
transformed_image_pneumonia_124.png,111.77415086016762,8.621901100357947,137.0,83.22186616399622,163.75459428894544,0,191.31477039067855,205.54964539007094,2
transformed_image_pneumonia_125.png,33.09343065693431,6.867016446372717,95.66129032258064,72.26836827711942,152.95628036086052,0,185.00943267259058,198.81959679810257,2
transformed_image_pneumonia_126.png,91.46640141467728,5.762454264002252,111.0,66.41503391107761,169.62645559022758,0,203.40714955147945,206.22797343768528,2
transformed_image_pneumonia_127.png,101.53715840237417,8.35907597138991,129.0,75.83695772160283,156.56787548138638,0,193.58613304778476,208.26551800309255,2
transformed_image_pneumonia_128.png,58.651811478037835,0.024658469945355192,0,61.91074001864881,180.9603452926895,0,226.05544034287294,195.95498724753568,2
transformed_image_pneumonia_129.png,107.18947368421053,5.020194465220643,0,69.63764531288648,174.23920662143016,0,207.33201527133897,209.4666877570389,2
transformed_image_pneumonia_130.png,83.45831886071552,1.2824770942408377,103.0,67.68241143567433,169.19689511548657,0,215.49352251696484,203.74032042723633,2
transformed_image_pneumonia_131.png,87.68481717011129,0.15888954518606024,0,75.03879219962256,189.4500283036669,0,223.85463241018797,210.58053163609137,2
transformed_image_pneumonia_132.png,67.54619319891664,0.4734677087618264,110.0,69.79241224210423,189.69042016806722,0,219.26419872181359,207.2928817370529,2
transformed_image_pneumonia_133.png,84.06524278324711,1.2060123018279476,108.0,66.671474757523,169.40362659503023,0,214.44296740994855,204.08868009524423,2
transformed_image_pneumonia_134.png,48.255680889324836,0.3996510816468946,96.66666666666667,57.829682039041856,173.89947612928734,0,220.88819509896325,196.620406779661,2
transformed_image_pneumonia_135.png,80.81073401736386,5.81377500819941,114.0,75.7971795459757,194.1585446043691,0,228.99519865562357,205.066742338252,2
transformed_image_pneumonia_136.png,87.6879591184925,3.592573491490459,126.0,70.56885508406725,172.5500541858575,0,210.97043051938104,202.7660315249731,2
transformed_image_pneumonia_137.png,37.924586423274384,0.2031067427314592,0,49.310436463198585,175.01704545454547,0,229.66234303849868,181.2469549526326,2
transformed_image_pneumonia_138.png,89.63050030138638,6.593253133675444,0,74.13294281175536,183.1554393449391,0,216.59865771812082,206.23619467843295,2
transformed_image_pneumonia_139.png,117.28631480616534,15.22112810707457,148.0,92.18283582089552,204.99748497116917,0,219.7455771923126,217.23618627171746,2
transformed_image_pneumonia_140.png,112.67882401886007,16.65348049393509,128.5,83.76112611972131,166.36442745072188,0,193.34197324414717,213.6221826126955,2
transformed_image_pneumonia_141.png,85.14203584714238,3.425488480606591,124.0,65.72026670801675,171.29130652189443,0,214.5854058485925,205.73358026324493,2
transformed_image_pneumonia_142.png,53.652815013404826,0.3269495018893851,0,57.03587791185391,162.34232851985558,0,227.14345902675373,188.73009965939195,2
transformed_image_pneumonia_143.png,92.60737628384688,15.97735064935065,117.8,72.6026520347508,170.90863536518395,0,203.1753202966959,206.8324477720082,2
transformed_image_pneumonia_144.png,69.78941993464052,5.669504692063887,101.375,78.31514668790655,149.25985428731553,0,196.97534418022528,198.63144386194844,2
transformed_image_pneumonia_145.png,17.3345837799214,9.784163363777356,92.0,67.00908909308829,136.31665014866203,0,208.03783480052445,182.99518359314308,2
transformed_image_pneumonia_146.png,72.69162330031895,2.4596496481509207,109.0,64.644463421577,171.17239045846728,0,220.47051469056052,191.45599887805903,2
transformed_image_pneumonia_147.png,28.056303549571602,1.5139512313478103,81.42857142857143,53.72667224080268,147.3789038579302,0,222.2038014783527,184.89009089745232,2
transformed_image_pneumonia_148 (1).png,77.8946513002364,3.949863398065421,0,71.32597556168703,184.0556158017041,0,221.96426666666667,198.02461307697553,2
transformed_image_pneumonia_148.png,77.8946513002364,3.949863398065421,0,71.32597556168703,184.0556158017041,0,221.96426666666667,198.02461307697553,2
transformed_image_pneumonia_149 (1).png,95.196745132229,8.17023586302181,0,76.26607597157646,177.03832936822627,0,219.18514479583183,211.89517361869403,2
transformed_image_pneumonia_149.png,95.196745132229,8.17023586302181,0,76.26607597157646,177.03832936822627,0,219.18514479583183,211.89517361869403,2
transformed_image_pneumonia_150 (1).png,91.08227385649569,12.551455653351388,0,72.06281188978086,176.38343462677264,0,203.04349865165904,208.07185812469316,2
transformed_image_pneumonia_150.png,91.08227385649569,12.551455653351388,0,72.06281188978086,176.38343462677264,0,203.04349865165904,208.07185812469316,2
transformed_image_pneumonia_151 (1).png,48.97410628019324,2.032899681989014,0,62.73827139002524,159.81724060319604,0,224.06652777777776,189.80872764831193,2
transformed_image_pneumonia_151.png,48.97410628019324,2.032899681989014,0,62.73827139002524,159.81724060319604,0,224.06652777777776,189.80872764831193,2
transformed_image_pneumonia_152 (1).png,71.04928629140856,5.469997087095835,0,62.82580181475159,185.44314662419254,0,225.92894216510135,199.56893316009817,2
transformed_image_pneumonia_152.png,71.04928629140856,5.469997087095835,0,62.82580181475159,185.44314662419254,0,225.92894216510135,199.56893316009817,2
transformed_image_pneumonia_153 (1).png,80.25,3.9317604897715395,0,65.67999625398015,184.81837921675069,0,228.43164616840113,201.90672565044613,2
transformed_image_pneumonia_153.png,80.25,3.9317604897715395,0,65.67999625398015,184.81837921675069,0,228.43164616840113,201.90672565044613,2
transformed_image_pneumonia_154 (1).png,96.87295852001735,10.560610368685433,0,76.63538427365616,177.32454458293384,0,203.4212333121424,207.76806266947875,2
transformed_image_pneumonia_154.png,96.87295852001735,10.560610368685433,0,76.63538427365616,177.32454458293384,0,203.4212333121424,207.76806266947875,2
transformed_image_pneumonia_155.png,7.12741576877031,3.257227138643068,87.5,54.40054689082439,162.25182481751824,0,226.2527502750275,174.3713280562885,2
transformed_image_pneumonia_156.png,97.60828594638505,10.102669576897247,0,75.43229543808835,182.44465379180406,0,213.91745134965473,212.58852614467625,2
transformed_image_pneumonia_157.png,34.89133978050636,2.958954739981844,77.2,58.96529941156109,153.9062560904307,0,218.00405748098055,180.39171539428384,2
transformed_image_pneumonia_158.png,88.47430510665805,6.196944536698771,121.0,73.66478514202477,156.6028901734104,0,201.04767862107312,203.87264178665882,2
transformed_image_pneumonia_159.png,36.44458982075101,2.655544320862824,94.0,62.05518839584585,156.1325332300942,0,219.74618077657544,179.58855695619638,2
transformed_image_pneumonia_160.png,81.69980459208598,4.541837235958736,0,52.02082980524979,180.0325545767905,0,234.54812057381514,204.51879319062868,2
transformed_image_pneumonia_161.png,84.65284643597512,5.392895015906681,106.0,67.7524165202109,154.37261815453863,0,208.8730348854619,203.58772960603625,2
transformed_image_pneumonia_162.png,56.210144927536234,4.677976085291865,94.0,68.32947976878613,158.57048969072164,0,207.1972997852102,192.64893969516237,2
transformed_image_pneumonia_163.png,20.54052953156823,6.7798974358974355,81.0,66.75190914431172,146.75304973412574,0,216.51533494753835,177.86796414852753,2
transformed_image_pneumonia_164.png,77.94505651738446,4.007764705882353,0,61.41823747381988,177.77703959606697,0,231.9247869944178,199.40629470672388,2
transformed_image_pneumonia_165.png,57.29034355695242,1.5462732652886182,102.0,52.30130495006197,176.1452588416197,0,238.4133352786694,175.19611813167631,2
transformed_image_pneumonia_166.png,81.09482643968613,9.96656446196525,0,71.15337542496357,175.08180097349918,0,235.7395520349631,205.0598297730307,2
transformed_image_pneumonia_167.png,81.69574232789604,6.114618218352311,101.0,57.845000388470204,173.71220196353437,0,231.11508140531276,201.89928963222732,2
transformed_image_pneumonia_168.png,93.9920607525026,3.881974446180715,87.0,72.51453653011139,159.72339797950005,0,202.41446208112876,206.07462041723244,2
transformed_image_pneumonia_169.png,86.90209485016003,7.614979386165827,0,73.15084814216478,188.95784457478007,0,222.66440719743653,208.10887386739537,2
transformed_image_pneumonia_170.png,104.27778481814725,1.7370467580441333,0,70.88242662848963,162.4919527471656,0,208.51681100356598,208.34720366482154,2
transformed_image_pneumonia_171.png,103.55372472999169,21.992592592592594,140.5,76.61564510667118,192.77949923917555,0,215.86775428363106,218.9438149197356,2
transformed_image_pneumonia_172.png,28.593588245116045,1.3315223124802193,88.25,58.753106361829026,171.8048393494645,0,209.04832456383272,187.04801623083858,2
transformed_image_pneumonia_173.png,77.50951625693894,7.595572701386975,76.0,58.964972724662644,168.2359834989687,0,218.30274874177314,202.39429928741092,2
transformed_image_pneumonia_174.png,72.22691364750749,2.8653101510895147,97.0,63.87544483985765,178.82293127629734,0,222.79197994987467,197.57604757673116,2
transformed_image_pneumonia_175.png,81.40554428668018,15.621733774233288,0,59.93531737316055,186.57726295677097,0,233.79280489625316,202.33496621621623,2
transformed_image_pneumonia_176.png,75.0888671875,2.167692002381425,0,78.25911014762052,198.43556900555987,0,232.52165674066052,201.73404664767915,2
transformed_image_pneumonia_177.png,96.88064604434712,4.646313847186111,0,80.40731707317073,192.99132836587873,0,224.2755016722408,207.83768485105782,2
transformed_image_pneumonia_178.png,82.91905843485443,6.17494209612044,0,73.66318959027852,186.53123916510646,0,220.75463352990732,210.62381963253057,2
transformed_image_pneumonia_179.png,69.94519794721407,0.8880787733012627,0,65.56295754026354,164.40716666666665,0,219.72582480091012,194.21521035598707,2
transformed_image_pneumonia_180.png,96.38659793814433,4.9489556573215685,117.33333333333333,70.73136384509414,175.42397891963108,0,219.80435097897026,207.1423762098471,2
transformed_image_pneumonia_181.png,116.42918052357807,15.472723665939299,130.7,87.36769051670099,151.64223425048866,0,183.57937806873977,204.52682851399413,2
transformed_image_pneumonia_182.png,66.22725832012678,0.08747430782251239,120.0,67.13947549356645,185.4276748813715,0,223.18593406593408,207.77620459599703,2
transformed_image_pneumonia_183.png,75.82281439925198,2.3562195518025333,122.0,81.43719615602035,202.5903713027061,0,226.01934974331974,210.23725055432374,2
