filename,bmean_bins0,bmean_bins1,bmean_bins2,bmean_bins3,bmean_bins4,bmean_bins5,bmean_bins6,bmean_bins7,class
transformed_image_pneumonia_24.png,42.19939779190365,142.81355836849508,112.1,170.1652727996814,3.0972462265237932,0,74.10593713620489,183.3950589556429,2
transformed_image_pneumonia_25.png,91.45319886542704,166.92139157216855,121.6,186.33621822962314,6.11753964440173,0,62.75670717725292,192.51465993751503,2
transformed_image_pneumonia_26.png,94.4653146322972,164.90568906039877,123.0,190.63834177452637,2.3561693402484623,0,75.86485048419708,192.9225314061867,2
transformed_image_pneumonia_27.png,90.09754150702426,166.28750902527077,0,180.83958135109418,6.352748490121814,0,74.75698569856986,183.90543823584377,2
transformed_image_pneumonia_28.png,81.83692611485931,165.889400921659,0,206.41254425897824,2.602215814235848,0,58.01595677848976,189.98545017686712,2
transformed_image_pneumonia_29.png,97.87916531866709,166.14388489208633,127.25,187.84131002294123,5.566693053631506,0,80.12326982576127,196.12986935866982,2
transformed_image_pneumonia_30.png,68.82448598130841,161.41741113856682,123.33333333333333,177.45814323607428,1.038393690982671,0,77.11313311275134,180.91203756728896,2
transformed_image_pneumonia_31.png,87.33966993941927,147.37572875983471,111.76923076923077,170.97001713306682,2.7460480394169573,0,67.54142558168165,190.5439010989011,2
transformed_image_pneumonia_32.png,71.80855779065803,155.26958525345623,0,212.94189495725004,0.6107006369426752,0,53.57220312086749,190.37834870443567,2
transformed_image_pneumonia_33.png,80.77509711715396,153.94419574415895,116.14285714285714,177.28707921342072,1.0789182668141148,0,71.33369127516778,185.8191602074388,2
transformed_image_pneumonia_34.png,71.42345991561182,152.8315749453474,95.0,198.92392551407642,1.0,0,57.097638447728215,184.5016330451489,2
transformed_image_pneumonia_35.png,136.0785684903332,195.02246575342465,0,222.2047540243719,17.772658381327673,0,105.04966788936255,216.08396000330552,2
transformed_image_pneumonia_36.png,78.977821695213,159.51847940865892,105.0,181.45718917823487,1.3155158069883528,0,80.78864893336845,180.8450996677741,2
transformed_image_pneumonia_37.png,118.33917175831637,175.36570736140564,0,197.9876044699033,4.515142605116142,0,87.79386735107389,191.217047347133,2
transformed_image_pneumonia_38.png,94.74779116465864,159.00726456920037,123.33333333333333,177.62489497059175,2.561799217731421,0,81.46428571428571,184.67209193793022,2
transformed_image_pneumonia_39.png,124.9089665950381,166.46463801040235,0,176.72454138379317,2.8686144799705993,160.0,93.01368256450351,192.9144103561098,2
transformed_image_pneumonia_40.png,117.92989949748744,196.75728335498238,162.0,237.15007136545913,65.44743178170144,174.5,72.83519710832486,214.80200458676632,2
transformed_image_pneumonia_41.png,84.95942998400466,163.4420809248555,0,193.9433383335606,7.280971854702911,0,63.97141576056496,193.98157838147802,2
transformed_image_pneumonia_42.png,41.67339832869081,147.77243283423596,0,206.37865512509237,0.04044187670624087,0,44.71103896103896,180.82131833459084,2
transformed_image_pneumonia_43.png,91.95830519918974,166.23066345823307,127.5,183.88827650630546,4.59485054749926,0,76.72594670406733,184.2862325200398,2
transformed_image_pneumonia_44.png,100.1577356416598,172.67594320486816,120.9090909090909,193.83696405203602,11.796387692953902,0,79.53511284224997,193.05938096536678,2
transformed_image_pneumonia_45.png,44.209471766848814,151.0339756592292,107.2,175.22645187769342,0.9304063043700748,0,71.4141266119578,179.45017853157776,2
transformed_image_pneumonia_46.png,114.57868020304568,172.5166456927125,130.0,183.7062647754137,3.4125417130144604,0,82.4613928045445,183.87454030264666,2
transformed_image_pneumonia_47.png,95.94200576738226,161.99508553943159,124.0,190.2007311399136,1.63579604578564,0,66.74037415705895,194.2944517256444,2
transformed_image_pneumonia_48.png,87.15387123064384,164.52285673597265,125.0,191.0773120767978,4.287253728094046,0,73.66297977713579,196.68248970695083,2
transformed_image_pneumonia_49.png,101.83467904723456,184.99260719566288,120.0,231.66308190925162,52.254049445865306,0,61.775329548734724,209.9947012607345,2
transformed_image_pneumonia_50.png,105.3236111111111,189.0679063743177,0,226.525564803805,51.273817034700315,161.0,74.8185827094657,202.841227261296,2
transformed_image_pneumonia_51.png,62.93731635651322,149.91004701806483,113.55555555555556,173.32773693622093,1.1159815436241611,0,77.49736716132121,185.3827831856001,2
transformed_image_pneumonia_52.png,53.06424925189227,136.7846161890818,116.57692307692308,158.16497670594683,3.4068406840684067,0,82.25506538295733,176.40081892629664,2
transformed_image_pneumonia_53.png,73.40573507382838,167.3477734019994,101.0,225.52900880749337,1.9979876576334854,128.0,50.0229746070133,191.9203425799606,2
transformed_image_pneumonia_54.png,112.27676857185054,177.63403670870272,136.0,210.3314038956266,5.368594477900238,159.0,73.94952795933187,199.61346127855114,2
transformed_image_pneumonia_55.png,81.66340177057826,165.29390394536074,88.0,215.3530964109782,2.1215561610656977,0,59.39567285908473,194.55580237456914,2
transformed_image_pneumonia_56.png,62.775331218510914,160.4508551145531,0,216.14106801182814,0.08109017496635262,0,60.8651991095721,202.18569265707796,2
transformed_image_pneumonia_57.png,49.61756962726895,156.23954410307235,82.27777777777777,208.68672855248394,0.11791353007794284,0,45.777501352082204,186.45280882977218,2
transformed_image_pneumonia_58.png,47.59931096464949,148.77822107486506,109.66666666666667,175.5581279313442,0.535819430814524,0,64.71402958314657,186.32813619084348,2
transformed_image_pneumonia_59.png,54.11719019675527,158.20830793346687,97.66666666666667,192.00024962556165,0.16132406784726894,0,63.00541290770298,190.76977635782748,2
transformed_image_pneumonia_60.png,107.42999630587366,180.94956674790143,128.0,226.35417824717436,12.713927469135802,145.0,59.254288016576496,203.13188960988194,2
transformed_image_pneumonia_61.png,69.96186092388623,162.83684257683004,115.0,202.02502776116853,0.9435976732199396,0,56.12788235294118,190.79500792939393,2
transformed_image_pneumonia_62.png,57.57058912159108,155.88312079526057,0,195.15466188106697,0.11406926406926407,0,58.33149389042176,189.51446416831033,2
transformed_image_pneumonia_63.png,86.6124095139607,169.93108974358975,0,230.55828376154918,3.2375343818322873,0,52.34089255396556,201.42191738355422,2
transformed_image_pneumonia_64.png,46.66092323518066,154.74018733273863,105.33333333333333,200.30668782916095,0.11525300327630142,0,62.50970200970201,191.31154345006485,2
transformed_image_pneumonia_65.png,34.12574435673729,140.61228520639938,90.42857142857143,176.5184523049419,0.32159255679072013,0,55.273708558211254,178.27988823813874,2
transformed_image_pneumonia_66.png,52.43429054054054,146.69067720495778,93.5,165.5434656115443,0.8336991150442478,0,65.49427121102248,177.98860202512856,2
transformed_image_pneumonia_67.png,54.625698324022345,149.43872549019608,99.375,188.9279483984461,0.18806810907694277,0,61.10583870337825,194.33424077434967,2
transformed_image_pneumonia_68.png,102.0749824807288,179.24208245360595,0,225.89630765601038,8.154667998002996,157.0,49.21203935944434,201.2158828064765,2
transformed_image_pneumonia_69.png,67.31824375473127,159.75363276089828,101.0,203.459983772221,0.32067281606077047,0,67.52206069880133,191.54832501781897,2
transformed_image_pneumonia_70.png,78.85756676557864,156.12546684162714,90.0,198.1068615509541,1.6058956916099774,0,53.03670949441015,193.95103359173126,2
transformed_image_pneumonia_71.png,92.42217595002603,160.14870180959875,132.0,183.94088337133687,3.349567949725059,0,80.79617745535714,185.0487981203687,2
transformed_image_pneumonia_72.png,77.03551013337953,158.56108956276447,106.22222222222223,179.4447505657778,1.7619998520819466,0,66.0595523581135,188.05574912891987,2
transformed_image_pneumonia_73.png,48.99083382613838,144.48748882931187,107.58333333333333,169.89350436274145,0.5547731397459165,0,68.34993875051042,186.57536951370867,2
transformed_image_pneumonia_74.png,73.15304374902693,152.08718006035542,98.04545454545455,176.7973385518591,0.9891924548566825,0,63.784084686986674,187.26340257753193,2
transformed_image_pneumonia_75.png,73.15304374902693,152.08718006035542,98.04545454545455,176.7973385518591,0.9891924548566825,0,63.784084686986674,187.26340257753193,2
transformed_image_pneumonia_76.png,66.4603110209601,155.0813223140496,90.77272727272727,176.49115807634246,1.614956982131039,0,56.88674275680422,185.243520700101,2
transformed_image_pneumonia_77.png,43.14600975109058,138.56962291973878,97.9047619047619,158.28642220019822,1.2891048104491876,0,68.05654761904762,181.102344869957,2
transformed_image_pneumonia_78.png,85.29282868525897,164.62159197743654,120.0,210.52932355881373,0.4383510399521173,0,59.58731316077288,205.1009503430046,2
transformed_image_pneumonia_79.png,105.55342837746096,178.1814428803465,0,221.97168013070709,9.797164667393675,154.0,62.437076602397084,203.2958528037383,2
transformed_image_pneumonia_80.png,107.09213739215367,165.43178031826278,138.5,187.96922334780513,2.6640761088034304,0,87.51940386601741,195.3988146613729,2
transformed_image_pneumonia_81.png,100.06828571428571,174.16754924804067,103.83333333333333,216.2254614292475,8.897753203440407,0,59.54533076137524,196.52394262596542,2
transformed_image_pneumonia_82.png,74.02403846153847,164.88736306125597,101.8,199.53540678263926,2.268565863160458,0,58.38413955214648,188.8674196239492,2
transformed_image_pneumonia_83.png,30.20680970149254,144.97244842562432,78.0,210.05706662076088,0.06680820948336871,0,44.52730483036953,182.6797385620915,2
transformed_image_pneumonia_84.png,78.98683944118243,142.65365676670294,121.5,179.99723183391004,1.5081346110987297,0,77.6269288203086,181.16612950483446,2
transformed_image_pneumonia_85.png,78.66540830518578,160.96277858619897,108.0,207.64741771934348,1.1798182342758223,131.0,63.27990153489719,191.37603085927108,2
transformed_image_pneumonia_86.png,105.96088079714602,180.86951716515853,0,217.11360992632802,15.379216242768257,144.0,63.53841715549572,199.61032791909287,2
transformed_image_pneumonia_87.png,48.144222155867425,152.35664993726473,102.5,189.53827481577807,0.03073072377111868,0,56.04006943439896,184.6217383370841,2
transformed_image_pneumonia_88.png,61.34561049445005,154.20144804088585,0,199.98261059371362,0.09068874974752575,0,61.661024182076815,191.01702010843456,2
transformed_image_pneumonia_89.png,42.12978912978913,146.94681543468155,84.0,175.73737140215005,0.24975410987775748,0,55.88972099853157,178.05695443645084,2
transformed_image_pneumonia_90.png,68.24647206649912,155.4687656171914,0,185.77429796168315,0.28987150415721846,0,63.968942189421895,190.58416705444392,2
transformed_image_pneumonia_91.png,103.45496246872393,176.99310949636683,122.0,225.4904359430605,6.598482932996207,0,59.868946497517925,195.89706945002007,2
transformed_image_pneumonia_92.png,88.83664245359161,163.92591210922927,115.85714285714286,178.24708410067527,5.031916957702755,0,71.94282791543533,180.92305436631284,2
transformed_image_pneumonia_93.png,98.39947598253275,166.65825657455613,112.0,221.22358884252142,3.8187741804113213,151.0,52.75384821309062,192.91854701487017,2
transformed_image_pneumonia_94.png,104.20625741399763,172.67312927428458,89.5,211.8274365096592,4.041407514697112,0,62.124708624708624,192.8101501262123,2
transformed_image_pneumonia_95.png,31.275888480392158,141.96990981616372,99.0,182.9440311319675,0.3021626768226333,0,57.502724996317575,178.09170001740037,2
transformed_image_pneumonia_96.png,106.69912693082605,178.8862263114529,134.0,215.97655569112777,9.906806389256282,0,67.62462323208904,202.39383687578143,2
transformed_image_pneumonia_97.png,68.36133505320865,154.03885003885003,83.75,184.55879081993731,0.6164965403850107,0,54.770014734774065,182.0251188879405,2
transformed_image_pneumonia_98.png,32.41417794771107,143.948636483982,74.0,177.42535787321063,0.09116266412681134,0,52.23244014586967,178.33761488839414,2
transformed_image_pneumonia_99.png,76.01082457815983,162.81218132937795,0,201.01933609958508,1.6683449615190966,0,57.993625796775405,192.94467029559706,2
transformed_image_pneumonia_100.png,45.11134152177381,154.91232482932088,0,206.48055207026349,0.0605890603085554,0,50.45841346153846,189.32513718135723,2
transformed_image_pneumonia_101.png,81.03623580313683,167.2236706436883,107.66666666666667,210.80705612391242,3.256811110267891,0,56.29122500273194,194.44761764921813,2
transformed_image_pneumonia_102.png,56.57275307473983,153.38941229250784,92.0,209.2329646204509,0.21012868941673601,0,52.60970038962784,191.5123617665704,2
transformed_image_pneumonia_103.png,95.66540344228643,173.99050203527815,0,226.20158592491637,6.826108828707974,141.5,51.03005914864734,194.70508417790435,2
transformed_image_pneumonia_104.png,47.8351259181532,155.408447993842,84.5,216.3796359388689,0.10073582079833301,0,47.4174629324547,186.07996870109545,2
transformed_image_pneumonia_105.png,106.81301632077373,187.4168333589783,100.88888888888889,227.5469252922243,46.76990614592795,153.0,45.92681926327016,202.81756813067756,2
transformed_image_pneumonia_106.png,95.62390087929656,174.83163459966207,0,229.83285816108338,3.728814915579739,0,59.81371365880417,198.30152200740437,2
transformed_image_pneumonia_107.png,69.25928367391782,167.46610595028872,0,222.58100328947367,0.7278637552116458,0,57.80734868503838,196.8766160127013,2
transformed_image_pneumonia_108.png,45.89180394549522,147.58420424007167,111.61111111111111,173.71358647285672,3.442076871207013,0,70.27568733153639,181.71988286969253,2
transformed_image_pneumonia_109.png,94.91982536217503,164.26085989621942,0,202.26366108959039,1.100326530612245,0,69.28146931461849,193.1170339674766,2
transformed_image_pneumonia_110.png,90.7405504587156,171.09608471141905,0,219.44314598404748,3.2924876363921816,0,64.59258331245302,198.7573020174646,2
transformed_image_pneumonia_111.png,109.61343012704174,179.14836186446112,0,223.67707828111358,6.255332842956969,162.0,68.72926571579504,201.32360585134032,2
transformed_image_pneumonia_112.png,63.632041187159295,164.10770571573826,111.5,201.49255952380952,0.5436398202557898,0,48.4721482796017,197.29673691366418,2
transformed_image_pneumonia_113.png,92.74520413182489,173.18868287675627,0,218.05684351315202,4.655175191300846,147.0,60.58192606115929,192.8380055482552,2
transformed_image_pneumonia_114.png,102.50310476945435,179.58203637727357,107.0,226.845178197065,7.6512024560805045,140.5,62.822274571391176,198.29384285495482,2
transformed_image_pneumonia_115.png,99.45404703505987,177.57851968503937,0,234.39672202322805,20.30716934487021,0,28.36681931482233,205.51323168594462,2
transformed_image_pneumonia_116.png,84.27811268258752,169.9217537050106,64.0,230.09271179401992,35.83903903903904,0,28.25898814536503,194.7633631348678,2
transformed_image_pneumonia_117.png,90.81965517241379,162.74763315747634,118.5,201.39733855824966,2.4832489114014042,0,62.41613356217819,202.67265106968597,2
transformed_image_pneumonia_118.png,90.81965517241379,162.74763315747634,118.5,201.39733855824966,2.4832489114014042,0,62.41613356217819,202.67265106968597,2
transformed_image_pneumonia_119.png,34.99598393574297,140.66716213126,0,195.59149655755527,0.018452890138091163,0,46.31076682723604,175.7590324927255,2
transformed_image_pneumonia_120.png,60.70098596890406,149.17616369672743,108.66666666666667,182.88056889893568,0.5424787133396405,0,63.00043834015196,192.64165092449483,2
transformed_image_pneumonia_121.png,59.24835742444152,159.9627795287408,0,188.91900444748546,0.4060989542139028,0,68.4530804335425,188.09932040650912,2
transformed_image_pneumonia_122.png,77.43571950328707,164.98167500735943,119.0,198.4986532279086,0.4935372138210695,0,64.79265954533005,196.0602287808886,2
transformed_image_pneumonia_123.png,89.91380767280717,171.67801773745853,118.0,219.729076004453,4.752312514333767,129.0,58.30415602507546,198.358730876479,2
transformed_image_pneumonia_124.png,30.43581826202029,144.39069335808034,64.0,170.83364750235626,0.5094713033644331,0,57.011480466072655,180.50474631751229,2
transformed_image_pneumonia_125.png,89.5163503649635,151.0406114418323,122.6774193548387,159.89845031905196,6.185114503816794,0,88.47874231032125,178.05618144085383,2
transformed_image_pneumonia_126.png,78.03227232537577,166.49826437752134,101.0,189.38658628485305,6.755384732475835,0,60.84147810951934,184.36036997509783,2
transformed_image_pneumonia_127.png,52.61073327562755,150.1325149816354,84.0,173.05850535379182,0.567313863928113,0,59.74153393120064,178.71995802960018,2
transformed_image_pneumonia_128.png,95.63049054184033,173.6762295081967,0,215.82300584894466,3.6388813955579535,0,67.89478777823862,200.23478320810642,2
transformed_image_pneumonia_129.png,38.865987549518955,150.947020693094,0,191.9864786874433,0.07009171575572291,0,54.37332969730024,184.1991142043657,2
transformed_image_pneumonia_130.png,71.68999652657173,162.8346695026178,93.0,198.70247713752997,0.8212798182506627,0,57.902776064157926,191.64813084112149,2
transformed_image_pneumonia_131.png,54.654610492845784,156.7376123908906,0,213.77427133570978,0.3117177180954777,0,51.93626960293627,190.15177836016474,2
transformed_image_pneumonia_132.png,76.41197712910021,157.6840806252571,82.0,208.01828493204263,0.37640336134453783,0,59.90220668033281,190.67894034150797,2
transformed_image_pneumonia_133.png,72.65810111797097,164.48540240838602,85.0,198.7430987316588,0.9832848294903366,0,61.62464265294454,188.94993242808417,2
transformed_image_pneumonia_134.png,102.1999346084682,172.33831123517098,125.66666666666667,204.51547182678374,5.0703765938519325,0,68.80749293119699,197.475593220339,2
transformed_image_pneumonia_135.png,91.62004735595896,171.6748442112168,111.0,225.1008942903004,3.7008109885292613,0,56.04729324210779,197.30798335225123,2
transformed_image_pneumonia_136.png,71.26349409134461,156.38463125322332,68.0,193.7615692554043,0.4602411270658358,0,62.28803431898269,191.15597898335128,2
transformed_image_pneumonia_137.png,121.41677124928694,187.99223314317135,0,215.79433081011436,16.058380681818182,0,74.21429557058093,210.65818134948765,2
transformed_image_pneumonia_138.png,80.23960216998192,164.47909480945572,0,208.0957108816521,5.026904286795569,0,55.50590604026846,190.08283192940232,2
transformed_image_pneumonia_139.png,47.36513311536665,149.5,68.0,213.57426576793452,0.07870199975463134,0,44.38627975054092,180.60267729991455,2
transformed_image_pneumonia_140.png,56.6096241852725,150.99770516883402,81.66666666666667,176.62960329873454,0.2991627661678423,0,50.019335284280935,173.35021849126034,2
transformed_image_pneumonia_141.png,74.88823131552249,155.37289783221541,114.0,198.93216002481006,1.152296592613758,0,59.79666575567095,189.2727032211125,2
transformed_image_pneumonia_142.png,106.71373249925529,177.85889728615595,0,210.40220687875072,10.893682310469314,0,86.87128712871286,200.74668853286238,2
transformed_image_pneumonia_143.png,81.39495798319328,156.20322077922077,100.2,190.0217649748514,4.371293245469523,0,51.2347943358058,183.8905325443787,2
transformed_image_pneumonia_144.png,75.92054738562092,143.32974954943757,109.375,168.94198858356563,1.9560059779562862,0,64.19899874843554,185.92813455657492,2
transformed_image_pneumonia_145.png,120.86709539121115,155.51430294675168,129.0,182.09268877347182,2.1003468780971257,0,85.40812886308298,196.31720959138227,2
transformed_image_pneumonia_146.png,92.36209501426893,165.62883665219346,113.0,201.01148116519593,4.907206902385383,0,56.01458637216086,210.17951055325713,2
transformed_image_pneumonia_147.png,121.97524819801441,177.457782360791,146.85714285714286,207.08821070234114,8.562308634415187,0,88.43677402323125,203.45359108948918,2
transformed_image_pneumonia_148 (1).png,91.42848699763593,170.45514287823968,0,213.40451320457234,6.675135553834237,0,58.358,200.02843117201883,2
transformed_image_pneumonia_148.png,91.42848699763593,170.45514287823968,0,213.40451320457234,6.675135553834237,0,58.358,200.02843117201883,2
transformed_image_pneumonia_149 (1).png,73.06422551583842,158.71242475081417,0,208.49206070707956,3.0849193761564897,0,50.41088089179692,187.87806653563368,2
transformed_image_pneumonia_149.png,73.06422551583842,158.71242475081417,0,208.49206070707956,3.0849193761564897,0,50.41088089179692,187.87806653563368,2
transformed_image_pneumonia_150 (1).png,87.39558673096595,168.22545700744752,0,190.93425905836406,10.10254012778557,0,54.54660569820612,184.11720667648504,2
transformed_image_pneumonia_150.png,87.39558673096595,168.22545700744752,0,190.93425905836406,10.10254012778557,0,54.54660569820612,184.11720667648504,2
transformed_image_pneumonia_151 (1).png,77.75690821256039,167.52703093379588,0,201.3217860562277,0.39702903443619175,0,75.80208333333333,201.5660060680395,2
transformed_image_pneumonia_151.png,77.75690821256039,167.52703093379588,0,201.3217860562277,0.39702903443619175,0,75.80208333333333,201.5660060680395,2
transformed_image_pneumonia_152 (1).png,100.0751413950983,174.52920186425865,0,216.41945916808913,12.26484381913105,0,62.20229856648542,199.35549299841202,2
transformed_image_pneumonia_152.png,100.0751413950983,174.52920186425865,0,216.41945916808913,12.26484381913105,0,62.20229856648542,199.35549299841202,2
transformed_image_pneumonia_153 (1).png,88.27538370720188,173.00880991488725,0,218.80623712305675,7.430011632415665,0,57.927861873226114,199.1290395141336,2
transformed_image_pneumonia_153.png,88.27538370720188,173.00880991488725,0,218.80623712305675,7.430011632415665,0,57.927861873226114,199.1290395141336,2
transformed_image_pneumonia_154 (1).png,75.59488365370719,160.11761918301582,0,193.6338294091515,4.090056156690864,0,49.249713922441195,183.7650497137692,2
transformed_image_pneumonia_154.png,75.59488365370719,160.11761918301582,0,193.6338294091515,4.090056156690864,0,49.249713922441195,183.7650497137692,2
transformed_image_pneumonia_155.png,136.30297588506926,177.5284169124877,144.5,202.14958476807777,5.559762773722627,0,84.7317106710671,207.36394019349166,2
transformed_image_pneumonia_156.png,72.95515840779854,157.99529885829415,0,205.4538981414434,2.4772222596056794,0,48.05430006277464,183.56123001896506,2
transformed_image_pneumonia_157.png,122.01010540041291,173.46855142004927,146.1,190.24333679473867,14.555447281231729,0,97.09349112426035,195.55718891742717,2
transformed_image_pneumonia_158.png,80.56351001939237,159.72691796745266,121.0,177.71904588492353,3.202725020644096,0,69.1997497914929,187.01316485454012,2
transformed_image_pneumonia_159.png,115.17702472850975,166.86525109538255,117.0,192.243584241696,6.968383017163505,0,72.7207192870783,208.54268117193345,2
transformed_image_pneumonia_160.png,93.32278944797264,183.88455870312757,0,228.72235393734124,24.64199540405975,0,52.334029417105505,201.96114950278107,2
transformed_image_pneumonia_161.png,79.879445064583,160.5271474019088,122.0,187.30960749853546,3.035708927231808,0,67.60413235514298,186.93085534046634,2
transformed_image_pneumonia_162.png,63.11817168338907,152.03563644931378,132.0,183.2288795020009,1.7945876288659794,0,74.7256827247622,191.58300198807157,2
transformed_image_pneumonia_163.png,122.6979633401222,160.66584615384616,139.0,182.26385353436459,5.8875508289020955,0,90.27623083131557,198.0866581306018,2
transformed_image_pneumonia_164.png,93.89426241236228,174.94996078431373,0,214.955936845497,12.40030117813801,0,59.6174713544217,206.9385677017588,2
transformed_image_pneumonia_165.png,115.84241898775333,187.7551247962947,114.0,224.85966319166,26.35171706817017,0,73.05310767435074,221.0592054737136,2
transformed_image_pneumonia_166.png,92.73108126080596,171.64148050810337,0,231.8003885381253,20.312466197944836,0,26.974255667850315,202.87725300400535,2
transformed_image_pneumonia_167.png,93.3189106994747,173.29897856664434,123.0,211.1231450547743,14.085834502103786,0,62.347729220222796,207.39681683301862,2
transformed_image_pneumonia_168.png,68.13375906109769,160.018751723504,107.0,178.0050028317916,1.1600914386844627,0,66.66161081716638,186.67287989137142,2
transformed_image_pneumonia_169.png,85.57244690136747,168.8473049320507,0,215.391457996769,6.626612903225807,0,55.06840029578506,191.12311232561484,2
transformed_image_pneumonia_170.png,39.6637941959194,162.08573928258969,0,189.3814423765211,0.10203758027432015,0,60.43835965359144,184.73086466882992,2
transformed_image_pneumonia_171.png,78.35253392412075,160.8764609053498,63.0,208.8418557399255,6.168972195324388,0,43.45570543200875,175.5393228112775,2
transformed_image_pneumonia_172.png,110.57171481048589,176.22607870028483,139.5,192.79572564612326,2.119000396667989,0,87.26197729160897,193.3543169522092,2
transformed_image_pneumonia_173.png,98.12926249008723,173.62018921649673,126.0,202.37927074361184,15.407369210575661,0,68.44805781391148,191.45028842891077,2
transformed_image_pneumonia_174.png,99.1564968673386,176.0942221547339,112.5,211.25699034062023,11.936886395511921,0,69.61918685602896,197.49436051678174,2
transformed_image_pneumonia_175.png,97.38837052062205,173.51475069701095,0,221.4605754447617,11.786959636971579,0,36.6516644275265,206.89527027027026,2
transformed_image_pneumonia_176.png,89.90576171875,171.07812396639545,0,227.27253019510684,3.274685058765571,0,59.739442338927994,201.23039027018706,2
transformed_image_pneumonia_177.png,68.30495483164522,164.9118510442003,0,219.61102863202544,1.7469167523124358,0,50.4108138238573,191.34946578928748,2
transformed_image_pneumonia_178.png,81.67251703489572,160.8718152866242,0,211.10248413807938,2.2491505443450523,0,53.1283698399326,189.06485615987117,2
transformed_image_pneumonia_179.png,82.28225806451613,164.44550511124473,0,199.91150154546932,0.7919166666666667,0,63.016780432309446,200.0423300970874,2
transformed_image_pneumonia_180.png,60.503343549735305,155.16821177259018,107.16666666666667,205.97857033522118,0.09229249011857707,0,53.89688179840464,191.71938560807968,2
transformed_image_pneumonia_181.png,19.21625309115716,137.6865701249752,73.1,160.13862272767977,0.851751616298301,0,59.42798690671031,181.35163135920828,2
transformed_image_pneumonia_182.png,75.47511885895405,163.1707774150647,106.5,210.72979078675965,0.8998163171590388,0,61.00846153846154,192.22779836916234,2
transformed_image_pneumonia_183.png,79.3349696119682,162.05859045144527,93.0,222.35737704918031,1.2799874134675897,0,54.04804528103199,190.44996304508498,2
